date,region,covid_in_pop,covid_in_pop_lolim,covid_in_pop_uplim,covid_in_100k,covid_in_100k_lolim,covid_in_100k_uplim
2021-08-10,England,39059.42986564346,33200.759069477215,45530.396793454296,69.77741869310286,59.311241215977724,81.33742789508666
2021-08-11,England,37535.155893701056,31940.048494580078,43710.983147923005,67.05439115509013,57.059054485705005,78.08715035245794
2021-08-12,England,37338.70401260776,31830.04541446156,43409.855085034666,66.70344119992573,56.86254032752698,77.54920243574026
2021-08-13,England,38253.16777679003,32690.233226821834,44371.825958896814,68.33707797272315,58.3992162427728,79.26770791999698
2021-08-14,England,38429.075874382695,32909.167647057715,44490.52704606403,68.65132764353125,58.79032995742963,79.4797605661079
2021-08-15,England,38961.243879678565,33391.72666760218,45066.61170190637,69.60201509207656,59.65239381592653,80.50890257795125
2021-08-16,England,40039.329372797976,34360.60265542556,46261.718007120086,71.52795264669821,61.383234888020894,82.64389106417634
2021-08-17,England,42830.23178609507,36791.147962378505,49446.998959119446,76.51373884209575,65.72526389661606,88.3342117730898
2021-08-18,England,42558.47438485866,36567.80936665328,49117.9009687738,76.02825991845938,65.32628237645935,87.74629719414189
2021-08-19,England,43226.63453446042,37223.981825755785,49805.96961771559,77.22188948942801,66.49849662974398,88.9754921509541
2021-08-20,England,44584.674983851786,38450.75281605037,51289.11515412456,79.64795042696113,68.69005224959781,91.62504611097859
2021-08-21,England,44274.181242639264,38239.52527835817,50856.41414633347,79.09327126608504,68.31270643610895,90.8520507166929
2021-08-22,England,44288.09969701082,38325.42756783827,50817.3088756478,79.11813578206964,68.46616592183027,90.78219140601871
2021-08-23,England,45390.21362503627,39342.74391691427,51998.07746493581,81.08699874980528,70.28354290549315,92.89156638967368
2021-08-24,England,45666.2920057464,39614.94120605911,52270.08068473533,81.58019685405789,70.76980766350728,93.3774844539954
2021-08-25,England,46096.1664212184,40011.95418426892,52734.23759054093,82.34814270418991,71.47904845126156,94.2066739958576
2021-08-26,England,45870.969937731184,39868.017093801966,52403.28154156458,81.94584217470053,71.22191314074811,93.61544010232988
