date,age_group,imd,respondent_count,unhealthy_count,unhealthy_unk_count,predicted_covid_positive_count,predicted_covid_positive_prob,population,corrected_covid_positive,corrected_covid_positive_prob,factor,factor_prob,+ symptom_based,+ response_rate
20211108,18 - 34,3,17640,2213,2213,123,765.5531484643667,4909056,65413.29476883286,222423.04931039945,1.9465524616805765,0.33532743203662435,36086.29884432036,0.0035933588861076344
20211108,35 - 54,1,20167,3101,3101,211,1097.2910169934264,5174512,100359.30961315568,298583.58706883533,1.9465524616805765,0.33532743203662435,56605.64789574825,0.0038973723512478087
20211108,35 - 54,2,42329,6348,6348,468,2253.1922850288356,5317627,108416.60128726026,285312.4295176552,1.9465524616805765,0.33532743203662435,60329.55896992434,0.007960129584117126
20211108,35 - 54,3,86034,12997,12997,1110,5143.177670004047,7050002,162925.51224761445,423327.6424105618,1.9465524616805765,0.33532743203662435,91460.94659598632,0.012203400793361477
20211108,55 - 74,1,33162,3018,3018,170,1061.4425773095695,3673492,31878.80421672337,112958.36206188209,1.9465524616805765,0.33532743203662435,17778.837715074365,0.00902737776480798
20211108,55 - 74,2,99338,8603,8603,479,2793.540798907163,4474672,38751.936314845814,126474.17777124484,1.9465524616805765,0.33532743203662435,21589.1521924559,0.02220006293198697
20211108,55 - 74,3,238688,20379,20379,1202,6643.86750758507,6460002,60449.25630202,185830.18588359712,1.9465524616805765,0.33532743203662435,33659.94003844849,0.0369485953719519
20211108,75 - 119,1,6239,313,313,10,64.84394721478185,1141072,4172.277642462685,13209.448725721257,1.9465524616805765,0.33532743203662435,2504.846611476566,0.005467665493500849
20211108,75 - 119,2,21052,1118,1118,54,378.5549075793028,1508207,6211.370128876946,25391.111716916126,1.9465524616805765,0.33532743203662435,3486.1996714775833,0.013958296175524978
20211108,75 - 119,3,54411,2719,2719,87,701.7315705108397,2282346,7224.295932197613,30400.598206699407,1.9465524616805765,0.33532743203662435,4045.3394075231713,0.023839943636941988
20211109,0 - 17,1,2278,335,335,44,257.77167403965177,4829017,128923.94073078404,437973.79945524933,1.7533927663377538,0.30264863391240615,73300.1715027669,0.0004717316174285574
20211109,0 - 17,2,6433,917,917,85,527.4355942863061,4042171,90950.21873476628,306744.8184951179,1.7533927663377538,0.30264863391240615,51245.78906809855,0.0015914715136989505
20211109,0 - 17,3,16154,2195,2195,222,1301.7033564315084,5173265,125546.21378127762,422677.4828313932,1.7533927663377538,0.30264863391240615,72474.30622110616,0.003122592791979533
20211109,18 - 34,1,5494,865,865,55,352.5102600700303,5080285,109637.0526943288,386814.0490318726,1.7533927663377538,0.30264863391240615,63056.0551586713,0.0010814353919120679
20211109,18 - 34,2,10137,1486,1486,97,599.8215953033143,4715008,81054.2508273322,278364.8622515118,1.7533927663377538,0.30264863391240615,45253.48901840656,0.002149943329894668
20211109,18 - 34,3,17551,2243,2243,131,790.6022138123122,4909056,67693.34485939718,226025.35792493858,1.7533927663377538,0.30264863391240615,37686.466040559215,0.0035752291275552776
20211109,35 - 54,1,20127,3080,3080,202,1042.4689284390477,5174512,97714.70391807142,283936.5161971432,1.7533927663377538,0.30264863391240615,55261.50646871802,0.0038896421536948798
20211109,35 - 54,2,42315,6330,6330,458,2214.003054070788,5317627,104465.16529324681,281017.659082166,1.7533927663377538,0.30264863391240615,58408.11578381152,0.007957496830823222
20211109,35 - 54,3,85715,12978,12978,1107,5210.479616735643,7050002,163042.47608509543,432704.8820465606,1.7533927663377538,0.30264863391240615,92277.97182864066,0.012158152579247496
20211109,55 - 74,1,33091,3042,3042,167,1044.5993720951892,3673492,31694.06496178001,113774.60834845818,1.7533927663377538,0.30264863391240615,17808.42909663264,0.00900805010600268
20211109,55 - 74,2,99231,8655,8655,466,2714.007204760022,4474672,38117.1304182116,123894.36688647971,1.7533927663377538,0.30264863391240615,21332.408919879665,0.022176150564778827
20211109,55 - 74,3,238427,20624,20624,1167,6581.813886880106,6460002,58514.04032812469,185558.97219665546,1.7533927663377538,0.30264863391240615,32936.81937886609,0.036908192907680215
20211109,75 - 119,1,6229,307,307,9,64.76497736598789,1141072,3854.412505188203,13292.796492734968,1.7533927663377538,0.30264863391240615,2322.8910979063157,0.005458901804618815
20211109,75 - 119,2,20992,1133,1133,47,349.4262729632971,1508207,5647.352782053174,24133.37296526453,1.7533927663377538,0.30264863391240615,3194.522688664631,0.013918513837954604
20211109,75 - 119,3,54316,2710,2710,81,663.7149709825313,2282346,6660.464697620785,29095.310982041872,1.7533927663377538,0.30264863391240615,3792.576369575592,0.023798319799013822
20211110,0 - 17,1,2243,329,329,42,257.5051192614247,4829017,116490.62712975299,434904.2991779041,1.771046663459874,0.3066167616272619,69317.16258748992,0.0004644837655365471
20211110,0 - 17,2,6374,937,937,87,532.4898002031075,4042171,94938.15848935588,330585.88111259125,1.771046663459874,0.3066167616272619,54861.47839445146,0.0015768753969092352
20211110,0 - 17,3,16020,2215,2215,230,1346.960035191863,5173265,136451.4746305854,466483.9608607017,1.771046663459874,0.3066167616272619,80992.25236837081,0.0030966903879851506
20211110,18 - 34,1,5469,856,856,58,357.4755641579193,5080285,113398.1887491855,390341.2581711501,1.771046663459874,0.3066167616272619,66591.78916521375,0.0010765144081483617
20211110,18 - 34,2,10047,1460,1460,90,539.447261691318,4715008,72343.79194609431,247506.57018841105,1.771046663459874,0.3066167616272619,40815.56528016796,0.0021308553453143666
20211110,18 - 34,3,17466,2222,2222,128,772.4742188721939,4909056,66869.72541741123,225329.86913749395,1.771046663459874,0.3066167616272619,37897.10339297692,0.003557914189612015
20211110,35 - 54,1,20021,3093,3093,209,1040.622093491992,5174512,95929.58854322131,273361.88243577594,1.771046663459874,0.3066167616272619,55655.690558874434,0.003869157130179619
20211110,35 - 54,2,42121,6299,6299,448,2179.0715533669304,5317627,99028.01843649302,276550.3868137297,1.771046663459874,0.3066167616272619,56486.9663145081,0.007921014392321988
20211110,35 - 54,3,85359,12791,12791,1086,5031.181846478226,7050002,157098.40931815698,421128.35442796425,1.771046663459874,0.3066167616272619,90821.47916225296,0.012107656139672017
20211110,55 - 74,1,33049,3089,3089,162,1025.8622056509705,3673492,29288.61651353491,110467.94235823292,1.771046663459874,0.3066167616272619,16938.69164430989,0.008996616843047433
20211110,55 - 74,2,99073,8705,8705,475,2728.846444949924,4474672,38033.795349841406,125435.05714023151,1.771046663459874,0.3066167616272619,21749.890465319986,0.022140840714135024
20211110,55 - 74,3,238249,20856,20856,1177,6642.469541547658,6460002,57683.369497240164,185733.77477741335,1.771046663459874,0.3066167616272619,33277.483967579785,0.03688063873664436
20211110,75 - 119,1,6218,291,291,9,61.408315184278834,1141072,3571.7034649389016,12895.994292318303,1.771046663459874,0.3066167616272619,2288.1405461642103,0.005449261746848577
20211110,75 - 119,2,20947,1119,1119,44,324.32142727176165,1508207,5029.901067145223,22066.873137848946,1.771046663459874,0.3066167616272619,2838.9497782241956,0.013888677084776825
20211110,75 - 119,3,54241,2692,2692,76,632.0298193696262,2282346,5987.87589161543,27619.418823830605,1.771046663459874,0.3066167616272619,3490.372080874276,0.02376545887433369
20211111,0 - 17,1,2258,327,327,42,266.43268748540237,4829017,114817.30655498877,487094.3073702105,1.5475334275754893,0.254873410119528,76583.195362651,0.00046758998777598007
20211111,0 - 17,2,6354,943,943,105,649.8240263766158,4042171,116258.27251774268,431482.5147032216,1.5475334275754893,0.254873410119528,72506.66010250378,0.0015719275607093317
20211111,0 - 17,3,15850,2240,2240,257,1568.4085977327832,5173265,144548.88515893073,556228.3693859612,1.5475334275754893,0.254873410119528,92737.4794707305,0.0030638291291863067
20211111,18 - 34,1,5424,856,856,53,344.09767851833016,5080285,90202.06863400464,364013.5360853767,1.5475334275754893,0.254873410119528,58529.23493351454,0.0010676566373736907
20211111,18 - 34,2,9985,1482,1482,102,634.4963512695689,4715008,74878.71849041928,296919.8244799743,1.5475334275754893,0.254873410119528,48068.15130950014,0.002117705844825714
20211111,18 - 34,3,17338,2226,2226,130,820.7986003385812,4909056,62687.17356806352,245121.2200580403,1.5475334275754893,0.254873410119528,38962.54790398994,0.0035318399301209847
