,date,region,pop_mid,pop_low,pop_up,mil_mid,mil_low,mil_up
71,2020-06-19,South East,288.09010753630133,168.46101074663622,492.15250810143567,32.58988006334728,19.056968607960055,55.6742171713768
15,2020-06-20,England,1835.3015862578188,1407.2581950499605,2392.9255396179383,32.82981306963905,25.172987279115105,42.804571599267526
400,2020-06-20,North West,280.6271184844696,128.70873143795993,610.1701549486849,40.134981018456095,18.407780834117663,87.26586268336416
620,2020-06-20,UK,2157.824790786752,1654.560015124428,2813.4417201822193,,,
290,2020-06-20,North East and Yorkshire,318.91732718327376,154.59035726612694,656.4833508251905,37.25587886425786,18.05922454812055,76.69029591700445
455,2020-06-20,Scotland,116.61742182720356,22.445786989567317,479.7951411407341,21.44451588371004,4.127505376798388,88.22845132320738
180,2020-06-20,East of England,222.30450010891803,112.72058079219953,437.59933516422853,34.27434525591579,17.37897389223481,67.46795809274893
235,2020-06-20,Midlands,685.9633168235896,416.1619284958824,1128.6215953904284,65.09624337803321,39.49275058538815,107.10343287078953
345,2020-06-20,South West,51.78884812234258,14.20469990979705,188.43673080660602,9.246261710259486,2.536074418403996,33.643060080185926
70,2020-06-20,South East,271.9674431361574,155.66845191820386,474.6150687196562,30.766021189484068,17.609824304786123,53.69031341654761
510,2020-06-20,Wales,205.90578270172955,63.92538672330521,525.6190492661981,65.60369240657138,20.367283291124444,167.46761542411264
125,2020-06-20,London,147.88704261183068,57.52736032099643,379.5485102217125,16.64157750003721,6.4734949610645725,42.71020527780169
565,2020-06-20,Northern Ireland,0.0,0.0,622.4099522653235,0.0,0.0,330.78074607580066
564,2020-06-21,Northern Ireland,0.0,4.819185114220668e-14,651.9828577628399,0.0,2.5611634932208932e-14,346.4973131205507
399,2020-06-21,North West,241.07485993555684,103.04061837568243,562.3632107340062,34.47826061783832,14.73675560997809,80.428566241849
124,2020-06-21,London,154.59482864984872,60.13798175478829,396.7062402128837,17.396397795540334,6.767265518284641,44.640947067819376
14,2020-06-21,England,1765.1148634579138,1339.4900053545011,2325.341324249966,31.57431533196763,23.960752180301633,41.59562742703867
234,2020-06-21,Midlands,663.9487899367125,395.94283354509605,1111.1937274091674,63.007118544483326,37.57400785743199,105.44957076498224
619,2020-06-21,UK,2118.5700441993563,1607.7159954843607,2790.978974843527,,,
179,2020-06-21,East of England,177.37824698599636,81.33886131395852,386.0150100607871,27.347729241236607,12.540619798662497,59.51481738924309
454,2020-06-21,Scotland,126.40657309397685,27.297420123553195,491.4094994043747,23.244620932674437,5.0196613014753675,90.36418958907976
509,2020-06-21,Wales,227.0486076474659,78.50379175521769,551.7036697327611,72.34001309725988,25.012112527792432,175.77844280922514
289,2020-06-21,North East and Yorkshire,284.63434963826177,130.53208771550038,619.2102686735279,33.25094608182224,15.248740765448186,72.3360595203666
69,2020-06-21,South East,302.3413270023004,176.8072563866691,516.3888054180483,34.202033764580584,20.001128567890763,58.41592194382722
344,2020-06-21,South West,53.45130898098862,14.660834538201902,194.45875067144917,9.543073644477278,2.617511644800304,34.718217642354205
453,2020-06-22,Scotland,107.94305284666612,21.336530308440775,482.04418491988207,19.849405646579893,3.9235266560822297,88.6420229344591
618,2020-06-22,UK,2090.1185390276096,1586.1377686927133,2753.4589576814706,,,
563,2020-06-22,Northern Ireland,0.0,4.623386566224422e-14,674.9777534834853,0.0,2.457106047559825e-14,358.71798654443563
233,2020-06-22,Midlands,705.3259435672255,427.951912694544,1160.1628292088947,66.9337093649584,40.61159129012603,110.09661892423318
288,2020-06-22,North East and Yorkshire,282.12369245130157,129.381917970369,613.7212816436898,32.95765145009684,15.114378091972862,71.69483680074431
178,2020-06-22,East of England,175.17196204428654,80.32844715986019,381.1842820166982,27.00756981221902,12.384836701369988,58.77002796420033
68,2020-06-22,South East,227.39776260884966,123.58491948143698,417.90791553266905,25.724124557668496,13.980409594699305,47.27537839186995
343,2020-06-22,South West,52.6463587854107,14.440076664613535,191.52554467412935,9.399359689796231,2.5780980423008537,34.194529796715074
13,2020-06-22,England,1743.5661769598216,1323.1480003893714,2296.9213557112225,31.18885315238597,23.668426944925876,41.08725198533571
123,2020-06-22,London,231.22684853265665,106.02521291742607,503.349309108774,26.019720537962396,11.930908662190948,56.64138243071298
398,2020-06-22,North West,239.09408599193915,102.19574379645444,557.6904408960701,34.19497251276039,14.615922579359317,79.76027185261817
508,2020-06-22,Wales,238.60930922112178,83.13477777819709,604.9650000699336,76.02337108794305,26.487592131154347,192.7480484548625
562,2020-06-23,Northern Ireland,0.0,0.0,682.4582490618004,0.0,0.0,362.693507661034
67,2020-06-23,South East,257.9968270839975,144.15061851917687,461.16077917208196,29.185610444232797,16.306881929312134,52.16831154552626
122,2020-06-23,London,200.60824048879692,85.72542230910337,468.52875414136764,22.574239921769507,9.64659400773112,52.72306102911885
12,2020-06-23,England,1795.2016469183284,1362.3649033806942,2364.8477581863776,32.112506702948856,24.369937587108925,42.30231718903305
287,2020-06-23,North East and Yorkshire,244.11340717320206,104.33044454316322,569.7170136615775,28.51729508431381,12.187868367279227,66.5542641892418
342,2020-06-23,South West,108.4353009856627,42.185668906757094,278.085656884465,19.359788987306096,7.531732202515506,49.64877294333767
232,2020-06-23,Midlands,666.5262680983658,397.50947733397874,1115.2745470858426,63.251714926822665,37.722678526645076,105.83683058535401
452,2020-06-23,Scotland,126.15606375338453,29.845260291469003,504.74212425087967,23.198555332447828,5.488177909834134,92.81589603921952
617,2020-06-23,UK,2135.816007390223,1620.854556111879,2813.5444871308855,,,
177,2020-06-23,East of England,178.75679237891984,81.97498849423015,388.92544115729265,27.560269881326494,12.638696277512992,59.9635402904723
397,2020-06-23,North West,246.9379629825106,105.55267343694608,575.8604859395685,35.31679514995898,15.09602695462083,82.35893165735712
507,2020-06-23,Wales,214.45829671851038,79.69250715472232,546.6253508943198,68.32861101496493,25.390849435541266,174.1604383867743
451,2020-06-24,Scotland,115.03362753640171,26.882381391332874,524.445882468513,21.15327550732824,4.943340760804854,96.43917590123627
561,2020-06-24,Northern Ireland,0.0,0.0,650.7065943950281,0.0,0.0,345.8190409504842
506,2020-06-24,Wales,163.39584510328683,58.0412519229251,490.4212494021585,52.059590663345524,18.492537645529243,156.25323569484866
231,2020-06-24,Midlands,480.4669515580442,261.2306988683426,881.7492084655898,45.59514021617514,24.790155295899847,83.67584630976042
396,2020-06-24,North West,252.8674123403533,108.09185194400756,589.5493739491195,36.164818458298235,15.459177464570653,84.31670132478685
616,2020-06-24,UK,1823.4180257163086,1349.6035806866623,2462.791934791906,,,
11,2020-06-24,England,1544.98855307662,1143.5238952038965,2086.732331368816,27.636703292813632,20.45531699057534,37.32739778474022
341,2020-06-24,South West,111.96741508551489,43.56103871606924,287.09016770004246,19.990404506704785,7.777287561755162,51.25641757325892
286,2020-06-24,North East and Yorkshire,200.55840241053667,78.0313348942859,514.0734790317547,23.429205341113615,9.115609948553221,60.05399402813988
121,2020-06-24,London,162.61202636573262,63.25983007928793,417.14314608174095,18.298564846592917,7.11856391412778,46.94069116217011
66,2020-06-24,South East,193.82094038122858,98.26101814100416,381.78428654806805,21.925783064222323,11.115670800026352,43.18893215416753
176,2020-06-24,East of England,214.46296169131273,103.96603345891282,441.3160932794083,33.0653567067373,16.02921993892611,68.0409984532004
285,2020-06-25,North East and Yorkshire,206.99161792828858,80.53749217860653,530.4250311202902,24.18073270450235,9.40837890226319,61.964180123180725
65,2020-06-25,South East,222.74673220633548,117.25747303014685,422.51625086125057,25.197981802246673,13.264624097174668,47.796691313492
10,2020-06-25,England,1428.297966296101,1041.065917383101,1958.8970973934163,25.549345999780286,18.622552128093808,35.040685417383074
450,2020-06-25,Scotland,127.85568674548776,20.66773389691748,561.5888856026144,23.511095188666587,3.800543185472404,103.26931935834472
615,2020-06-25,UK,1700.7648033934863,1239.6630899708664,2332.5827770769956,,,
175,2020-06-25,East of England,218.30347444718925,105.83296157901788,449.12626154143106,33.65747724451394,16.317058191975907,69.2451504311775
340,2020-06-25,South West,86.2460320752853,29.341569739619146,252.84233891801924,15.398168002417632,5.238576308193764,45.141889071318175
230,2020-06-25,Midlands,492.2459530419813,267.6540103312395,903.1489885177328,46.712938688109716,25.399711865510376,85.70663317014429
505,2020-06-25,Wales,144.6111503518975,32.61978100632974,455.5164011287014,46.07459441772463,10.39299650272037,145.13219334439168
560,2020-06-25,Northern Ireland,0.0,0.0,688.5344193703164,0.0,0.0,365.9226979087468
120,2020-06-25,London,82.88044437599548,22.732836155832217,301.51245090641623,9.326451553574538,2.5581027789967163,33.92888741548131
395,2020-06-25,North West,152.78150073261284,51.98385136882615,447.42582270287073,21.85064175190896,7.434673096533057,63.99034775514975
559,2020-06-26,Northern Ireland,0.0,0.0,704.8416679670411,0.0,0.0,374.5892107715885
174,2020-06-26,East of England,185.74534712443628,85.18932467971312,403.91695961779016,28.637747566530088,13.134274496288814,62.27489466869577
394,2020-06-26,North West,98.52446540336493,27.026982738082875,357.85668880552976,14.090860392155662,3.865369266652423,51.18026899931391
64,2020-06-26,South East,221.6184589470178,116.66593824171085,420.3448479690791,25.070347116993858,13.1977073676372,47.55105372312053
284,2020-06-26,North East and Yorkshire,101.90615945740169,27.95314726966996,370.4015355111574,11.904663712689684,3.2654828690292734,43.270257091451434
229,2020-06-26,Midlands,444.2970279542099,233.97350750668699,841.6174565551771,42.1627028071561,22.203514408313914,79.86744107076872
614,2020-06-26,UK,1503.8088669129672,1076.5889177051345,2099.8321184767487,,,
119,2020-06-26,London,79.73866733420391,21.871051350674826,290.09056806773896,8.97291059957733,2.4611270171578363,32.64359463323869
504,2020-06-26,Wales,130.04024385057758,21.139808855627,419.6535162568796,41.4321542897453,6.735359733472014,133.70591071613057
449,2020-06-26,Scotland,112.78841955952649,12.90629947528175,516.7618482033333,20.740409253144755,2.3733104347624634,95.02617609152706
339,2020-06-26,South West,114.30964502820497,44.474222350439874,293.01167411696645,20.408580848154934,7.9403252654123335,52.3136296958479
9,2020-06-26,England,1260.980203502863,902.7459156585197,1760.7601539909676,22.556371484386077,16.14828858775149,31.49641843543417
283,2020-06-27,North East and Yorkshire,207.83003522092304,80.86588755216576,532.479008402412,24.278676498801552,9.446742005218315,62.20412547042331
173,2020-06-27,East of England,158.60022959100678,67.7859590499565,370.0677467700637,24.452582039528448,10.451067625006552,57.056108691733826
8,2020-06-27,England,1222.5939518270602,866.3827235890493,1724.6403196222898,21.86971950500742,15.497825030592884,30.85030805264532
118,2020-06-27,London,81.36522496077833,22.317293908881478,295.9897852002922,9.155945464044553,2.511342235374775,33.3074274976135
558,2020-06-27,Northern Ireland,0.0,4.075344509552426e-14,655.4660366637681,0.0,2.1658482363261102e-14,348.34845401470113
613,2020-06-27,UK,1417.269531666229,1004.3382228987617,1999.2575412556348,,,
448,2020-06-27,Scotland,72.54186467910561,9.840790599007661,377.2638784450033,13.339560633144961,1.809600889834255,69.37420761755085
393,2020-06-27,North West,101.17940126740145,27.755603496374942,367.442794926505,14.470566391646303,3.9695758040021754,52.55126332546467
63,2020-06-27,South East,204.45190706216505,103.65735911481616,402.6226003674131,23.128399606845203,11.726126003162058,45.546243739430054
338,2020-06-27,South West,89.60830575836077,30.486294829649175,262.63595678530277,15.998460604828724,5.442952890266299,46.890419057489275
503,2020-06-27,Wales,122.13371516006316,28.800202542918313,365.61470154600727,38.91305322609225,9.176039662807865,116.48859058169224
228,2020-06-27,Midlands,407.784557837664,206.8166886997617,801.9952444259421,38.6977585707122,19.62639863102318,76.107389912517
337,2020-06-28,South West,63.74391949560689,17.485232007582322,231.67537358539977,11.38069262907238,3.1217730663710896,41.36278781355232
172,2020-06-28,East of England,134.68740579878104,52.40414496664951,345.1773690340028,20.765763381799697,8.079538455352905,53.218573240773836
502,2020-06-28,Wales,100.49130340709412,24.27531395045745,292.9204006562779,32.01755905905923,7.734363788052004,93.32744137691812
392,2020-06-28,North West,108.54210456298127,29.775944608224474,394.0761734821095,15.52357209761115,4.2585227618471455,56.360339755993955
557,2020-06-28,Northern Ireland,0.0,0.0,667.3447919304167,0.0,0.0,354.6614371462415
117,2020-06-28,London,86.50675925242754,23.7277887746062,314.65017121974336,9.734517054039515,2.670063778566178,35.40726163209139
227,2020-06-28,Midlands,377.388041645325,182.9618052807948,776.3275748375205,35.813203424143495,17.362628457442554,73.67159075898218
7,2020-06-28,England,1175.7557045953538,818.9706236153247,1687.3321000607395,21.031878513292366,14.64971898032232,30.182939875481498
62,2020-06-28,South East,217.79441932570472,110.42589684424844,428.8393647928668,24.63775679418877,12.491809471757534,48.51198669944094
612,2020-06-28,UK,1334.2072797663554,929.33979709536,1914.7266413300354,,,
447,2020-06-28,Scotland,57.96027176390739,7.594211399804061,311.3067175863489,10.658184248893436,1.3964824846553134,57.24549338672494
282,2020-06-28,North East and Yorkshire,215.96139877360744,84.03145377911572,553.2393160951913,25.228581285084793,9.81654302208266,64.6293417966044
281,2020-06-29,North East and Yorkshire,218.64307468339803,85.07515233341836,560.0983693308483,25.541854300793165,9.938467745500258,65.43061546438564
116,2020-06-29,London,131.59272126442016,44.766824943078014,385.9341071578242,14.807994200753964,5.03756497907839,43.42876996352083
446,2020-06-29,Scotland,70.19586918793884,9.63020446373611,355.72014464312184,12.908160789234998,1.7708766782030692,65.41257877624939
336,2020-06-29,South West,64.51972592345498,17.697976815237443,234.50594627892158,11.519203322560664,3.159756034527306,41.86815174542409
611,2020-06-29,UK,1352.0661053895408,941.7708099721101,1940.3920931265866,,,
501,2020-06-29,Wales,104.8483408216787,23.691932429797525,322.76681252853587,33.40575582847385,7.548492457315794,102.83681405317664
391,2020-06-29,North West,106.48856231467387,29.212151767037994,386.6997760013932,15.229876749843196,4.177889731434537,55.30537552277243
61,2020-06-29,South East,214.94405037236726,108.97859519138741,423.258794253203,24.315311906650063,12.32808504648798,47.880690727052254
556,2020-06-29,Northern Ireland,0.0,0.0,627.0695755849761,0.0,0.0,333.2571102028477
6,2020-06-29,England,1177.0218953799233,819.8451683303573,1689.1807065706057,21.054528091475685,14.665362806781438,30.216007686577317
171,2020-06-29,East of England,99.52051310930153,33.8581459382215,291.72161346227364,15.343820861399008,5.220163258248109,44.97690012356918
226,2020-06-29,Midlands,384.3709665475725,186.34400892820432,790.7497063537746,36.475865942355284,17.683591322928354,75.04021581543475
610,2020-06-30,UK,1386.3009858746632,965.6119851780755,1989.5442505884334,,,
335,2020-06-30,South West,130.91624739190254,50.93794176003799,335.4658571924086,23.373485400776524,9.094342847375975,59.89330179984006
445,2020-06-30,Scotland,59.670530618749964,10.39871490130668,427.3798782079587,10.97267991003291,1.9121963371962047,78.58992629925133
5,2020-06-30,England,1192.344163295542,830.5135942818941,1711.1879014574954,21.328612304794746,14.856199251515507,30.609671648802113
60,2020-06-30,South East,191.40883101838713,92.76583164300115,394.31188841455935,21.65291581616947,10.494033804479475,44.606103489211975
555,2020-06-30,Northern Ireland,0.0,0.0,651.6172212705408,0.0,0.0,346.3029950328096
500,2020-06-30,Wales,134.2862919603711,45.894648919474044,490.6925365376288,42.78498872928073,14.622505455236388,156.3396705562485
115,2020-06-30,London,134.00514805131016,45.58729698426435,393.025372742792,15.079462117267589,5.129891857883144,44.22674281984021
280,2020-06-30,North East and Yorkshire,158.77895974860635,54.02102018037957,465.2463955095069,18.548536521464992,6.310728243396007,54.35002076000047
170,2020-06-30,East of England,102.42340828148488,34.84565854345016,300.23741586670036,15.79138189288688,5.3724154526912855,46.289844987921796
390,2020-06-30,North West,163.04135342773282,55.476773968108354,477.32319902326145,23.317994570106336,7.934227034791829,68.26623754655965
225,2020-06-30,Midlands,334.31555662140556,153.32601772110493,727.0570385684229,31.725729795091077,14.550264600117819,68.9959372048079
4,2020-07-01,England,1168.7907059707422,814.0966900294861,1677.432014962781,20.90728885206806,14.562534220207128,30.005847486103573
334,2020-07-01,South West,128.1985611762429,49.879601413097895,328.5418939026296,22.888275960763643,8.90538919845106,58.65711333512876
444,2020-07-01,Scotland,62.061212798134626,5.644043885129622,416.7070551436952,11.41229708871382,1.0378705586748354,76.6273248273653
609,2020-07-01,UK,1353.3496364201958,942.6473480957588,1942.30840130098,,,
279,2020-07-01,North East and Yorkshire,155.84458466773793,53.02183430326276,456.7097912656219,18.2057432228986,6.194003484884065,53.35277581118801
554,2020-07-01,Northern Ireland,0.0,0.0,626.4302234203838,0.0,0.0,332.9173254914379
169,2020-07-01,East of England,68.72206992271649,18.8501577722826,249.87411011059055,10.595394830416577,2.906269622518452,38.524957957436925
499,2020-07-01,Wales,122.49771765131888,20.995306663976514,436.72918323708785,39.02902814995419,6.689319854413124,139.14639320043926
114,2020-07-01,London,86.33500652327108,23.680308613073773,314.0906066132308,9.715189895266027,2.6647208845985837,35.34429439979642
59,2020-07-01,South East,161.09320849227262,73.86102270229195,350.80375699527997,18.22349399179361,8.355447855565645,39.68429344560957
224,2020-07-01,Midlands,541.2056866739628,294.28516866303534,992.8666694848623,51.35909783112228,27.926943747578125,94.22062196854377
389,2020-07-01,North West,106.38197590349104,29.182501531441886,386.3847992884887,15.214632878856134,4.1736491874369746,55.26032790063972
278,2020-07-02,North East and Yorkshire,253.11759705027524,108.1859753419999,590.5143774880502,29.569163323314307,12.63827095175946,68.98380940793008
223,2020-07-02,Midlands,476.0672154498494,250.69927958577688,901.8619335232381,45.17761600536982,23.7907493277957,85.58449479465432
168,2020-07-02,East of England,0.0,0.0,127.63843545550947,0.0,0.0,19.67897097262386
113,2020-07-02,London,123.97029896166819,42.17238082332472,363.679868065595,13.950250822774535,4.745614838444931,40.92452322210913
388,2020-07-02,North West,104.28415659818386,28.606847385529512,378.7977304847078,14.914605075223486,4.091319766302762,54.17523368711553
58,2020-07-02,South East,79.46163357540975,27.029516414426585,233.24652002853958,8.989010868878724,3.0576846447441484,26.385758879156917
333,2020-07-02,South West,125.78634095788675,48.94056904787225,322.380945686036,22.45760371663474,8.737736521898587,57.5571518248938
553,2020-07-02,Northern Ireland,0.0,0.0,641.7613363982281,0.0,0.0,341.065069547468
498,2020-07-02,Wales,111.39077133550639,0.0,443.71672778333607,35.49024123431725,0.0,141.37269649835744
443,2020-07-02,Scotland,54.43173039475232,0.0,429.7046001356005,10.009328698396926,0.0,79.01741419532567
3,2020-07-02,England,1022.0544873590217,697.7177755918436,1496.6502314660422,18.282476307013273,12.480752111564307,26.772029021043874
608,2020-07-02,UK,1187.8769890892804,810.9184987247868,1739.4731813834778,,,
2,2020-07-03,England,1307.2339566599792,940.3179855600458,1816.7335684392492,23.383757065746348,16.820376510925787,32.49766899118254
167,2020-07-03,East of England,0.0,0.0,119.6208385354953,0.0,0.0,18.442838169083238
497,2020-07-03,Wales,167.3342200642938,0.0,765.088636026487,53.314397284769626,0.0,243.76507975180485
552,2020-07-03,Northern Ireland,0.0,0.0,636.7269979721929,0.0,0.0,338.38956248897523
222,2020-07-03,Midlands,452.71089582790944,238.38922383632854,857.7516966119051,42.961158318440845,22.622555103104634,81.39854104607905
57,2020-07-03,South East,150.68927188922055,69.08887806177138,328.191754243427,17.046559979793866,7.815604183703662,37.12633522907445
277,2020-07-03,North East and Yorkshire,291.65284565185016,133.76376280562064,634.1858225863615,34.07084583327494,15.626264610732925,74.0855016953321
387,2020-07-03,North West,100.11193530001647,27.462006946409172,363.7009364564924,14.317898586160444,3.927585949195565,52.01610685349307
112,2020-07-03,London,195.4248240214816,83.51005351213252,456.43319628238646,21.990955373425336,9.397300825077366,51.361960286542256
607,2020-07-03,UK,1548.1070832980092,1113.5825584866316,2151.487950138692,,,
442,2020-07-03,Scotland,73.53890657373634,0.0,636.1691662037849,13.522904428704207,0.0,116.98371971897996
332,2020-07-03,South West,210.53197650878667,102.06847858209267,433.0814194215767,37.587894377952644,18.223071173712658,77.3213595398542
386,2020-07-04,North West,100.7837568892439,27.646289393765347,366.1428465158313,14.413981768986995,3.953941821595274,52.36534613731435
166,2020-07-04,East of England,0.0,0.0,121.25597682891828,0.0,0.0,18.694939653229937
441,2020-07-04,Scotland,73.30311212018357,0.0,664.7775973668527,13.47954471601912,0.0,122.24445989717964
496,2020-07-04,Wales,159.9970977132279,0.0,779.138834405705,50.97671491590694,0.0,248.24161693607977
276,2020-07-04,North East and Yorkshire,248.41676511027336,106.17413748684757,579.6260813730838,29.02001277428409,12.403248326654458,67.71184013401151
221,2020-07-04,Midlands,357.89117180475927,173.48977602708365,736.5759638691272,33.96299809519338,16.46375601563529,69.89925996693647
331,2020-07-04,South West,210.07123284947303,101.84510441773847,432.13363219574063,37.505634265789254,18.183190464683364,77.15214379064467
56,2020-07-04,South East,151.67427357514566,69.54057865989242,330.334963524318,17.15798722414119,7.866702322557498,37.368783447835625
1,2020-07-04,England,1209.2453867338559,856.8947754665329,1705.923557459328,21.63094082141713,15.328104933575057,30.515503240357315
111,2020-07-04,London,199.21441720367412,85.12995656097512,465.2688435453109,22.417394414475066,9.579586856725307,52.35622662720398
606,2020-07-04,UK,1442.5455965672675,1022.215836943938,2035.0480910579136,,,
551,2020-07-04,Northern Ireland,0.0,0.0,681.1685094840097,0.0,0.0,362.0080735380218
110,2020-07-05,London,206.4782086822514,88.2356656755977,482.1832178595445,23.234781432972273,9.92906912380412,54.259583852040656
55,2020-07-05,South East,157.14314281423202,72.04903213211364,342.2220112353903,17.77664710839805,8.150468393191755,38.713492790770346
220,2020-07-05,Midlands,419.2168872644786,212.6035104925669,824.6497655517599,39.7826587111335,20.17555388549669,78.25724863622814
165,2020-07-05,East of England,0.0,0.0,124.08432085541683,0.0,0.0,19.131006577737644
495,2020-07-05,Wales,152.24004330851332,0.0,641.8393849422808,48.50523789146074,0.0,204.49660534872714
440,2020-07-05,Scotland,76.31465366037787,0.0,574.6942494014146,14.033330328676904,0.0,105.67923528464254
605,2020-07-05,UK,1476.177992062409,1046.0603527880571,2082.4471056942275,,,
275,2020-07-05,North East and Yorkshire,306.8192825693453,140.7247649240937,667.0507842452681,35.84258693493009,16.439447933163816,77.92478205446751
330,2020-07-05,South West,187.24234984780313,85.87917330179104,407.0987898319209,33.429818053625425,15.332669881617196,72.68248067274449
385,2020-07-05,North West,51.83579953935619,9.151329836936089,292.5809946985131,7.413498887149393,1.3088131014657705,41.844611212211454
550,2020-07-05,Northern Ireland,0.0,0.0,734.8681843246981,0.0,0.0,390.54685001995495
0,2020-07-05,England,1247.6232950935178,884.1002041960721,1760.0245592567742,22.317443555837173,15.81475472800546,31.483260141560613
