,date,region,pop_mid,pop_low,pop_up,mil_mid,mil_low,mil_up
32,2020-09-22,England,13864.0,11959.227871913148,16063.830393332642,247.99937604838226,213.92626608724115,287.34925798806177
530,2020-09-22,East of England,1201.0,729.7628755676656,1967.8183145243404,185.17014635221128,112.51299339375223,303.393247909406
364,2020-09-22,London,1648.0,1031.0866802456176,2623.478518071754,185.4045088636873,116.02712851322414,295.21735175114827
1360,2020-09-22,Scotland,1891.0,1088.8233178784888,2749.671973915417,347.6841525318944,200.22127542312364,505.63100603435333
1526,2020-09-22,Wales,1294.0,754.0291891927004,1859.5390250206428,412.15624352703736,240.2414266578965,592.4681891629322
862,2020-09-22,North East and Yorkshire,3513.0,2581.6473694628494,4763.522830421079,410.4391322997756,301.58769520749416,556.4740903378616
1193,2020-09-23,North West,4684.0,3612.774583592166,6046.926694230195,669.9067609357896,516.6950368855985,864.8247874389069
695,2020-09-23,Midlands,2216.0,1480.364256095052,3305.049951748213,210.2543683849173,140.48295227962933,313.64116820679516
1857,2020-09-23,UK,19365.0,16754.28663168509,22372.103480413614,,,
1027,2020-09-23,South West,698.0,390.51319765133087,1241.981340010638,124.61012219330163,69.72132722984317,221.74048903093626
363,2020-09-23,London,1440.0,874.3159833778509,2362.56901187257,162.01224364937337,98.38588249475063,265.8574721347388
1359,2020-09-23,Scotland,2012.0,943.4019850026453,2884.905652018975,369.9568571995613,173.48007300392516,530.4988234896334
529,2020-09-23,East of England,1115.0,665.9821500835911,1859.338873338016,171.9453273321518,102.67944254416122,286.66816218884145
861,2020-09-23,North East and Yorkshire,4003.0,3006.2298195622134,5311.123937193179,467.6515464414261,351.1873593853562,620.4447772868048
31,2020-09-23,England,14312.0,12382.512278475444,16534.445908168327,256.018925539654,221.4979633204288,295.7676124947074
197,2020-09-23,South East,1000.0,625.6691798466323,1595.631726115172,113.17314820321563,70.7781454382819,180.50410346982397
1691,2020-09-23,Northern Ireland,1736.0,854.8948025537663,3347.9088858374234,922.450813136848,454.33518467345027,1779.2514323084413
1525,2020-09-23,Wales,1305.0,615.4872451244134,1860.4070329331091,415.6699398840463,196.10054355686077,592.7447453788321
1856,2020-09-24,UK,19430.0,16862.83230425779,22376.592584099762,,,
30,2020-09-24,England,14324.0,12431.457021419898,16496.2589899457,256.2254866763766,222.3734852366302,295.0845261854373
196,2020-09-24,South East,1015.0,643.288992204416,1598.4431658919502,114.85151823975319,72.7713675464256,180.82214453660714
362,2020-09-24,London,2086.0,1393.6896921178957,3111.861084374914,234.72842138167334,156.83047421037244,350.17454193672654
1358,2020-09-24,Scotland,2197.0,1430.217435093555,3376.4039644052245,403.93630740086184,262.9994731787858,620.8793446985574
860,2020-09-24,North East and Yorkshire,3812.0,2862.301831030811,5059.990239729142,445.362034217846,334.373711305267,591.1073728438139
1690,2020-09-24,Northern Ireland,1594.0,784.6167292275478,3086.1717824772672,847.3722399753117,416.98579229466856,1640.1508379010359
694,2020-09-24,Midlands,2221.0,1496.4821775668322,3285.3323308973527,210.75560753584884,142.0125036610844,311.77001414612766
1192,2020-09-24,North West,4613.0,3566.606222889724,5942.771245556492,659.8166606056141,510.09208885102254,849.9285900291076
1524,2020-09-24,Wales,1315.0,854.8276334011956,2026.889653187943,419.12225786945606,272.3568439237348,645.7878142374631
528,2020-09-24,East of England,910.0,521.5623612487971,1580.4531088294655,140.27607459908413,80.41316497494878,243.6702607741475
1026,2020-09-24,South West,617.0,335.68768035075783,1128.7750806278677,110.13547755350145,59.93290559582812,201.5289041155917
693,2020-09-25,Midlands,2288.0,1565.652620915533,3332.717031475583,217.1104547517747,148.57660979382015,316.266706499181
29,2020-09-25,England,14083.0,12267.217578152342,16161.159228063312,251.92501708757018,219.4355755974141,289.0902729113959
1025,2020-09-25,South West,643.0,359.97306691833506,1145.4828558530994,114.8801064292355,64.2687626013398,204.51187183798123
1855,2020-09-25,UK,19216.0,16738.39757024607,22051.610858940894,,,
361,2020-09-25,London,2154.0,1474.1783516926425,3139.3467839806117,242.4399609905741,165.88778066894454,353.2674795738091
195,2020-09-25,South East,1042.0,675.8830708786998,1603.8076273365139,117.91181749517403,76.4585372443173,181.42899340267155
1523,2020-09-25,Wales,1261.0,906.1134298456839,1896.488141939236,401.7217300026635,288.6970242267039,604.240556452554
1689,2020-09-25,Northern Ireland,1705.0,840.0129123055947,3281.8289561702977,905.9549328717808,446.42618074221184,1744.1331499667565
859,2020-09-25,North East and Yorkshire,3845.0,2913.2198821981488,5057.667380511324,449.16224187358455,340.321951129829,590.8360167453477
1191,2020-09-25,North West,4316.0,3327.3364944508885,5575.789805242332,617.2528032915944,475.87199614920024,797.4433091315324
1357,2020-09-25,Scotland,2167.0,1565.5087015109157,3241.637806623905,398.53027086579914,287.87788041980025,596.0974985057106
527,2020-09-25,East of England,822.0,471.3688359910656,1429.3823677414405,126.79895284081223,72.67445427205195,220.3785562176444
1356,2020-09-26,Scotland,2277.0,1585.145873532848,3388.1406860958473,418.7453914952298,291.48891589578125,623.0375841003012
28,2020-09-26,England,14494.0,12696.01812272893,16538.109543419225,259.2595659525283,227.10594532194136,295.8331474788991
360,2020-09-26,London,2024.0,1384.87496143105,2950.6013307514168,227.78863736762875,155.83856159060272,332.0281469573759
1688,2020-09-26,Northern Ireland,1364.0,634.1982727761616,2787.2104863487075,724.9323420049935,337.0456675144178,1481.2673878191872
858,2020-09-26,North East and Yorkshire,4157.0,3201.385591619911,5380.411089910773,485.62494243171176,373.9854301821304,628.5388930606166
1190,2020-09-26,North West,4384.0,3419.1662053478763,5601.122392373524,627.0632455150165,489.00538013462887,801.0663478070161
1024,2020-09-26,South West,783.0,467.74177821496653,1307.1797601289293,139.88049769398492,83.5095402002562,233.3808648524849
1522,2020-09-26,Wales,1306.0,903.7696787891828,1954.9889331904449,416.04875448201693,287.95028112230546,622.8795080372446
194,2020-09-26,South East,997.0,646.413123816463,1534.1217852325956,112.77591933178583,73.1247815369629,173.5458583110097
1854,2020-09-26,UK,19441.0,17029.34237091025,22182.79202660502,,,
526,2020-09-26,East of England,772.0,442.4510356706239,1342.1478350448672,119.03004882926186,68.21598099895651,206.9289567249849
692,2020-09-26,Midlands,2404.0,1678.5242494825857,3431.831607475325,228.1073134931123,159.2878516685302,325.6724376853124
359,2020-09-27,London,1851.0,1246.5227679977465,2739.7659112507395,208.24532810579205,140.26993090695504,308.30305305186903
857,2020-09-27,North East and Yorkshire,4486.0,3503.2257919809,5726.967703078055,524.099281426362,409.2463614094574,669.0235895611235
1687,2020-09-27,Northern Ireland,1315.0,611.2654387597996,2692.1220874642827,698.9927711261574,324.8579768806873,1430.7325089798217
525,2020-09-27,East of England,808.0,472.96378638175355,1374.423337943941,124.53404897114228,72.92035968705575,211.9051120845443
1355,2020-09-27,Scotland,2356.0,1501.4991931865488,3656.292677074485,433.24491334038964,276.1073156408578,672.3474516971892
691,2020-09-27,Midlands,2424.0,1702.9126547106298,3439.379963177126,230.01297026861968,161.60225175872503,326.3887582054004
1521,2020-09-27,Wales,1320.0,834.569931633409,2064.971493856961,420.48636574291885,265.90253254791946,657.9210789216576
1853,2020-09-27,UK,19767.0,17368.467859244767,22487.155271231644,,,
193,2020-09-27,South East,1050.0,694.6497143333626,1583.9650444054223,118.78912910093237,78.58149337290286,179.18432279109976
1189,2020-09-27,North West,4392.0,3439.652591023146,5586.56049064944,628.1174207767959,491.93532042213263,798.9837206808671
27,2020-09-27,England,14776.0,12983.07690029851,16809.339115076582,264.31485582733484,232.24084308379867,300.684892937598
1023,2020-09-27,South West,778.0,464.26126986014253,1297.3519924823347,138.8367881326339,82.88813825176288,231.62623784333866
358,2020-09-28,London,2142.0,1512.5140161427416,3024.5723883973365,240.98413913614607,170.20165374189696,340.35203434354383
1520,2020-09-28,Wales,1387.0,998.1101453277689,1831.9755374679619,441.96109725505505,318.0081205238108,583.6861795693607
1852,2020-09-28,UK,20652.0,18312.236099631293,23279.839442864042,,,
1188,2020-09-28,North West,4413.0,3489.0924296805406,5560.672166227458,631.079844893624,499.0061516261378,795.2812010709051
1686,2020-09-28,Northern Ireland,1203.0,558.4629468442762,2471.494129191454,639.1828106716067,296.7960096725654,1313.4794342546334
690,2020-09-28,Midlands,2546.0,1827.7655494852238,3536.772618460369,241.62760430576304,173.4504865336308,335.6310833211345
1354,2020-09-28,Scotland,2532.0,1839.395161561533,3311.7427168525933,465.6726790809665,338.2422466599608,608.9889330561397
1022,2020-09-28,South West,914.0,579.6744792533049,1436.2313485958048,163.20407525739571,103.49374694090025,256.42143834179274
524,2020-09-28,East of England,947.0,592.8548652631704,1509.233432160349,146.08099318471193,91.40486282879431,232.68979125609445
856,2020-09-28,North East and Yorkshire,4877.0,3892.7001443369522,6090.910552918104,569.6734446941857,454.74470237533944,711.5393438693291
192,2020-09-28,South East,903.0,591.5991138294528,1375.938912848206,102.16381093512261,66.9240062776365,155.65159292588731
26,2020-09-28,England,15530.0,13770.531988537381,17506.096578911416,277.79210031232907,246.3268132269022,313.14846702473994
1187,2020-09-29,North West,4619.0,3695.853994283704,5751.993890085155,660.5457265709781,528.576962585213,822.6438230331584
1519,2020-09-29,Wales,1365.0,941.9145725004114,2050.110061362051,434.8143094267619,300.10363515188993,653.1860742349295
855,2020-09-29,North East and Yorkshire,4594.0,3660.3166960293056,5748.424210943938,536.6304493305519,427.59769949320105,671.5301358970081
1851,2020-09-29,UK,20134.0,17917.635730694754,22617.22157203801,,,
25,2020-09-29,England,15280.0,13597.967317225382,17164.554764117453,273.3369448045624,243.23998218833265,307.03897852480685
689,2020-09-29,Midlands,2378.0,1706.6971040218154,3303.6512996137412,225.64929818231084,161.96138675526322,313.5084395352849
1685,2020-09-29,Northern Ireland,927.0,400.09314483427386,2058.482593784685,492.83355826862146,212.63012981463174,1093.9838054933412
191,2020-09-29,South East,1017.0,695.3872316158337,1485.510474826655,115.08135288778601,78.66492421329488,168.0467566951997
357,2020-09-29,London,2220.0,1600.4783510706031,3072.790521210575,249.8380499239903,180.10019029444368,345.77797146384165
523,2020-09-29,East of England,916.0,580.9349258074233,1441.2806389480781,141.29676893763286,89.5670767284872,222.21300156213817
1021,2020-09-29,South West,844.0,534.879071424793,1325.8348660985114,150.61148385486837,95.49607795969851,236.71150452262972
1353,2020-09-29,Scotland,2562.0,1790.9610027771737,3797.301630470135,471.04301120138587,329.33579793993744,698.2772715599447
356,2020-09-30,London,2390.0,1779.0359617196295,3204.2416230596405,268.94756249616773,200.1930954155278,360.5700293767741
1186,2020-09-30,North West,4587.0,3697.7538892388857,5671.676930879895,656.031261674223,528.8486834665557,811.1569800987623
1850,2020-09-30,UK,20283.0,18121.766054995052,22692.358217892484,,,
190,2020-09-30,South East,910.0,622.2650019995465,1329.8531470808896,102.99372978284008,70.39305152200832,150.4381908003211
24,2020-09-30,England,14892.0,13305.198446530905,16660.977103034802,266.3789930783834,238.0029424726383,298.0309982543277
1518,2020-09-30,Wales,1411.0,809.963704159981,1911.2378690146486,449.68562213000496,258.06273632038335,608.939970647919
1020,2020-09-30,South West,825.0,529.6265520683547,1281.9624531792967,147.3562382251473,94.55830524667924,228.87862492752205
522,2020-09-30,East of England,954.0,625.2387496578962,1451.0629233747284,147.06242583944928,96.39772817307966,223.72120941967728
854,2020-09-30,North East and Yorkshire,4725.0,3805.2302209107393,5850.764447884917,551.9605804928692,444.52647779590114,683.4855084823974
1684,2020-09-30,Northern Ireland,1284.0,630.308834058761,2508.019016712464,682.3102950269225,334.9786192031314,1332.8906430577085
688,2020-09-30,Midlands,1948.0,1367.8679684000463,2765.962175321251,184.83081201339232,129.80732933694853,262.4830548853548
1352,2020-09-30,Scotland,2696.0,1569.7073538437087,3595.91539674251,495.6717508728685,288.64996117094364,661.244809169105
521,2020-10-01,East of England,966.0,644.8150947502276,1441.9975004386654,148.86756201950533,99.41595951889038,222.32352545264428
1185,2020-10-01,North West,4602.0,3739.295229529955,5645.348480374133,658.1195797418148,534.789880144437,807.3915141416561
355,2020-10-01,London,2246.0,1677.3664024656405,3001.8869290737252,252.75291682349877,188.75232400081478,337.7992628309731
853,2020-10-01,North East and Yorkshire,5020.0,4105.383350005351,6122.22345673406,586.4169508167612,479.5903255869323,715.1973130419635
1683,2020-10-01,Northern Ireland,1065.0,493.752522637557,2202.8178578169773,565.9574389069412,262.4055531574106,1170.6910081141905
189,2020-10-01,South East,905.0,627.1133425963084,1304.0129903354023,102.38016620450324,70.94151477854278,147.51505117447533
687,2020-10-01,Midlands,1841.0,1300.231493914095,2599.943750102902,174.70015810138872,123.38879310274065,246.7283118135314
1849,2020-10-01,UK,20196.0,18129.459032721657,22490.086423397137,,,
1351,2020-10-01,Scotland,2779.0,1632.4195492152587,3536.9751164188506,511.1083865173929,300.1819659835712,650.4064133463619
1517,2020-10-01,Wales,1400.0,807.5603787704291,1814.2824949505505,446.0290026764705,257.29701222298166,578.0489949122883
23,2020-10-01,England,14952.0,13422.047507291258,16650.414547565557,267.45867868089505,240.0931345428948,297.8420556172214
1019,2020-10-01,South West,849.0,556.6488527214051,1290.8792686540285,151.58106430762223,99.38280459181195,230.47061263318975
1516,2020-10-02,Wales,1385.0,869.2398528353068,1873.2358222892935,441.13260142168167,276.9487247259416,596.832129131871
686,2020-10-02,Midlands,2102.0,1529.1343743001166,2882.01975915,199.45946488827434,145.1111173817419,273.4966361330612
1184,2020-10-02,North West,4658.0,3808.7192988545644,5680.482504894725,666.240202677784,544.7188339804553,812.4163435838398
1848,2020-10-02,UK,20798.0,18779.29720418647,23027.61264312237,,,
852,2020-10-02,North East and Yorkshire,5072.0,4179.037644839688,6140.30616190075,592.4838216485982,488.19461030992403,717.3097322045672
188,2020-10-02,South East,843.0,583.8734930683357,1214.3996448276323,95.32861676962314,66.05005383208788,137.37763893512755
520,2020-10-02,East of England,993.0,679.3736577870802,1448.8030957705137,153.1491864569226,104.74411131290752,223.37279491845146
22,2020-10-02,England,15576.0,14064.156806058681,17245.797409812196,278.63094415635896,251.5791640906567,308.4922442395059
1350,2020-10-02,Scotland,2770.0,1774.3363207657958,3671.7358562627614,509.33663241720456,326.2787224886993,675.1872632468621
1018,2020-10-02,South West,889.0,598.6303706632453,1315.2553389615168,158.65315850066847,106.87808815106813,234.8226601048439
354,2020-10-02,London,2720.0,2105.543817746371,3508.0418607284937,306.109154332334,236.93469017918787,394.75635909442235
1682,2020-10-02,Northern Ireland,1067.0,494.64644091922156,2208.37292188953,567.0557539902723,262.8806274313094,1173.6432556348643
519,2020-10-03,East of England,964.0,663.6565490510258,1395.714809672394,148.55996533540633,102.32088726220064,215.18777731475794
1017,2020-10-03,South West,1015.0,708.6984420871114,1449.9312531803157,181.23513688965494,126.52938821328246,258.8673877650108
1515,2020-10-03,Wales,1413.0,838.9404403680237,1961.174053251237,450.2635858642654,267.2950214179442,624.8501506711802
1681,2020-10-03,Northern Ireland,1091.0,505.92081247179146,2258.7078981237637,579.9805356780336,268.8724098893526,1200.3938577611134
685,2020-10-03,Midlands,2131.0,1563.4312368665983,2898.4080221141676,202.24983570648635,148.36580587305784,275.05184226186503
851,2020-10-03,North East and Yorkshire,5453.0,4544.847317361854,6527.55405939477,637.031438689984,530.9284465904083,762.5479790157377
1183,2020-10-03,North West,4930.0,4071.1392382303857,5952.868632963316,705.1050034218879,582.2498443211251,851.3727072409346
353,2020-10-03,London,2820.0,2205.99571873358,3598.148096382419,317.3145093854971,248.23843975576486,404.89592154281945
21,2020-10-03,England,16149.0,14646.731237637394,17800.173366184667,288.87557471283054,262.0002359357903,318.40890270822143
187,2020-10-03,South East,764.0,525.5491582309594,1108.066881654223,86.38915393228827,59.45217689219646,125.34886075783778
1847,2020-10-03,UK,21439.0,19444.626354802655,23631.0555946271,,,
1349,2020-10-03,Scotland,2786.0,1684.8480241050431,3794.5818123959784,512.3264009017562,309.8229205246397,697.7771303205125
20,2020-10-04,England,16620.0,15114.857962007936,18270.058657941805,297.30332258091005,270.37407104227196,326.81419500898915
1348,2020-10-04,Scotland,2789.0,1663.524161345013,3942.8714435550824,512.8755941887364,305.901723275595,725.0457776714445
1846,2020-10-04,UK,21781.0,19808.46698378429,23943.450519171507,,,
518,2020-10-04,East of England,1042.0,731.541550726616,1480.4402338637583,160.63892617668358,112.78722502858697,228.25052880771452
186,2020-10-04,South East,904.0,644.3250682476439,1265.1468037462653,102.20837053695814,72.88857252188993,143.11835609080245
1016,2020-10-04,South West,983.0,686.0249359985156,1403.6589753054006,175.44159540391118,122.4813126374545,250.6060418059232
850,2020-10-04,North East and Yorkshire,5260.0,4368.473076170938,6319.008046457129,614.5008921849837,510.3244316796475,738.1856620972727
1182,2020-10-04,North West,5290.0,4406.883428651756,6331.915863054299,756.5909752101791,630.2676081865384,905.583624086599
352,2020-10-04,London,2989.0,2364.690649126613,3771.310137228391,336.3353973763087,266.09621780282816,424.38166871788883
1680,2020-10-04,Northern Ireland,777.0,304.6048279188825,1897.2262754360504,412.9341707489169,161.8827139099915,1008.2838819965203
684,2020-10-04,Midlands,2175.0,1607.8029279017087,2935.0812167901363,206.39042481775914,152.5765709794072,278.53203886644644
1514,2020-10-04,Wales,1595.0,945.9027409811428,2268.5686731511228,508.220479273311,301.3743064989617,722.7892266249593
683,2020-10-05,Midlands,2216.0,1661.0636657570808,2950.297187998766,210.31013745667647,157.63088491849874,279.97599737084096
849,2020-10-05,North East and Yorkshire,5108.0,4270.042428555805,6096.202629975245,596.6734809504471,498.8257767885244,712.157563592674
1679,2020-10-05,Northern Ireland,366.0,100.71278549528604,1276.7461365865472,194.50961231175012,53.52396793183285,678.5287382896227
1347,2020-10-05,Scotland,2781.0,1601.6150383331033,3912.0877270964766,511.3313347982209,294.5173936362155,719.38502916395
1845,2020-10-05,UK,21354.0,19502.52758965337,23375.82004795927,,,
19,2020-10-05,England,16683.0,15236.520922458893,18262.564665173013,298.43322613498077,272.5503739883441,326.68014271829924
517,2020-10-05,East of England,1069.0,766.6179731975867,1486.7430941631007,164.7787784252301,118.1952190796448,229.22228785844732
351,2020-10-05,London,2910.0,2321.3835968786434,3642.727488356251,327.4925090989717,261.2229195506317,409.9123948817603
185,2020-10-05,South East,810.0,574.322273476889,1139.8585577178937,91.59032617574381,64.96958250453729,128.94525953316634
1513,2020-10-05,Wales,1524.0,868.8387880118574,2165.6995412565207,485.4700489714063,276.8209413632432,690.0140670427713
1181,2020-10-05,North West,5819.0,4917.841625534346,6865.89212343199,832.2131232681368,703.3442860352696,981.9523199927675
1015,2020-10-05,South West,933.0,654.9621676872573,1324.688129295095,166.51480674357063,116.93543749899702,236.50676877388076
1346,2020-10-06,Scotland,2783.0,1635.9699641900045,3889.303687109328,511.8348851480531,300.8348438222917,715.1953232028334
1678,2020-10-06,Northern Ireland,514.0,175.83772065901067,1447.8862449251203,273.36078059567586,93.44923264186737,769.4814174903477
848,2020-10-06,North East and Yorkshire,5187.0,4366.159415333826,6148.8162119477,605.917719864843,510.0541501347664,718.3038750956988
350,2020-10-06,London,2808.0,2246.505788067071,3504.40836269413,315.981647528138,252.79699638411438,394.3474852805494
1180,2020-10-06,North West,6071.0,5175.074010692408,7103.374001785634,868.2887330242789,740.1333780923951,1015.9167163469934
1014,2020-10-06,South West,994.0,713.2572691973805,1382.0995385410151,177.4817477127101,127.34331070975887,246.75686960231712
1512,2020-10-06,Wales,1529.0,889.5842680841653,2157.609330585353,487.0464074904845,283.4306639054305,687.4364430177848
1844,2020-10-06,UK,22204.0,20363.439012487965,24203.90497983897,,,
184,2020-10-06,South East,848.0,610.5637293298184,1175.9885201796183,95.9190793643157,69.06935777856067,133.0324222385795
516,2020-10-06,East of England,1199.0,882.8819295982775,1625.3703439895376,184.88577277623443,136.12050165621716,250.5954864221357
682,2020-10-06,Midlands,2473.0,1891.7325055358938,3226.0478439826616,234.6855409712457,179.52079443071798,306.1440611336388
18,2020-10-06,England,17378.0,15937.48167713096,18943.229181212468,310.8550171112427,285.08913640066214,338.85584669634426
1843,2020-10-07,UK,22491.0,20678.243216652045,24456.190276066773,,,
17,2020-10-07,England,17737.0,16307.411850685043,19286.801250571178,317.2800717446459,291.7064349076409,345.0016523216716
1511,2020-10-07,Wales,1513.0,847.6068408836416,2180.70614732256,481.96587335359834,270.05622543192925,694.7953255169404
847,2020-10-07,North East and Yorkshire,5174.0,4364.806747996541,6120.0244212310445,604.4021112103245,509.8961317200675,714.9404220130498
1013,2020-10-07,South West,1026.0,742.7983429494763,1412.510335177213,183.0995134792714,132.61750600502194,252.18634321894416
183,2020-10-07,South East,926.0,680.7772012082006,1256.7447082102365,104.70289684320666,77.012180414563,142.16787817213438
681,2020-10-07,Midlands,2542.0,1959.0409713911533,3290.993272970562,241.21325837521675,185.9082034469975,312.30722372265865
515,2020-10-07,East of England,1149.0,845.811236054884,1557.3419712833988,177.1314701950776,130.40503593797933,240.10704407307873
1345,2020-10-07,Scotland,2728.0,1542.0247312096662,3898.482023530114,501.6793857034057,283.559465844627,716.8831068811007
349,2020-10-07,London,3014.0,2441.7866659680944,3714.8973267039646,339.1725546764282,274.77175364797495,418.0335929043689
1677,2020-10-07,Northern Ireland,513.0,175.43361292088778,1445.9508217548516,272.7609845125495,93.23446895014813,768.4528338086379
1179,2020-10-07,North West,6181.0,5291.265326957238,7202.025586806706,884.047989467382,756.7509320122829,1030.0257572466899
1344,2020-10-08,Scotland,2764.0,1577.677434545055,4017.9431937452036,508.2158943900245,290.1155614176008,738.8505532714006
182,2020-10-08,South East,1071.0,809.3991743466939,1416.1748936548559,121.18857885422345,91.56240122548198,160.2032444905098
1676,2020-10-08,Northern Ireland,674.0,263.7363039767852,1660.3807919046517,358.0593588628896,140.1630727130896,882.4119780173836
1178,2020-10-08,North West,6545.0,5641.834957555579,7572.603490454991,936.0261417416971,806.8890139827544,1083.0254003642392
514,2020-10-08,East of England,1182.0,876.4976980739985,1590.1297939899357,182.2010810412509,135.1361969959443,245.16218760405988
1012,2020-10-08,South West,1090.0,802.3518381434186,1475.990764912629,194.51729699517975,143.25004992689213,263.51999299286473
846,2020-10-08,North East and Yorkshire,5327.0,4520.702806780759,6263.882012807078,622.2625816266134,528.1078881422649,731.7458463303701
348,2020-10-08,London,3121.0,2544.2651365186402,3823.9505024553923,351.2563110276999,286.30355102273535,430.3052351242761
1842,2020-10-08,UK,23727.0,21895.196607085836,25705.845122380473,,,
680,2020-10-08,Midlands,2732.0,2137.8837503276354,3483.39182969684,259.23080094315003,202.879946364625,330.56537684406976
1510,2020-10-08,Wales,1577.0,894.7776294437689,2307.758448793089,502.548317458882,285.08532205403213,735.2754907451972
16,2020-10-08,England,18712.0,17267.37130323219,20272.591306527727,334.7233186651544,308.8781573196591,362.6354316990171
513,2020-10-09,East of England,1201.0,893.8616854265312,1610.1407414520547,185.15211115895835,137.81333262409606,248.2474248434258
1509,2020-10-09,Wales,1611.0,879.0865609197622,2340.2359849685067,513.2452952819939,280.08598682666496,745.6231665871226
1011,2020-10-09,South West,1164.0,866.4755846864905,1559.1004423629843,207.75610888147492,154.69855600254283,278.358203461379
181,2020-10-09,South East,1087.0,823.9453335539174,1433.223084976731,123.00738223278924,93.20791966413934,162.13180259071078
1343,2020-10-09,Scotland,2724.0,1490.2366596575437,3946.96923096833,500.89624837125035,274.0362736355609,725.7993105989831
15,2020-10-09,England,18995.0,17547.491976727593,20557.171576275752,339.78764117078964,313.888946509106,367.7259939962932
1675,2020-10-09,Northern Ireland,855.0,368.45801167347713,1913.299892338808,454.54516482275085,195.81758864132658,1016.8262309288912
1177,2020-10-09,North West,6617.0,5712.796385790723,7644.639092480763,946.3603531768961,817.0378391948041,1093.3278527272578
845,2020-10-09,North East and Yorkshire,5335.0,4533.7500348849335,6265.682545844244,623.2500922923128,529.6320635580589,731.9561843553254
1841,2020-10-09,UK,24185.0,22341.989652916916,26174.00339943296,,,
679,2020-10-09,Midlands,2768.0,2174.542619512109,3515.499600040875,262.6434345249947,206.35878351505195,333.6123258300879
347,2020-10-09,London,3177.0,2598.8499323085625,3879.1042207388914,357.5549321678119,292.4459222096823,436.51162657696887
512,2020-10-10,East of England,1248.0,932.2093927338833,1667.3059475733917,192.41698227089253,143.7256850928092,257.0610116591148
844,2020-10-10,North East and Yorkshire,5500.0,4682.967864110272,6446.351821625484,642.5003066390342,547.0636701098472,753.0619446238196
14,2020-10-10,England,19955.0,18469.22677313921,21553.964663728635,356.9498323362943,330.3769075573368,385.5565952311082
346,2020-10-10,London,3246.0,2661.2571267356698,3954.1132978936575,365.3093277579558,299.46853990678886,444.95232123575465
678,2020-10-10,Midlands,3216.0,2571.1300962339774,4014.6763192840385,305.1963324883471,243.99396643549093,380.98297730307013
1010,2020-10-10,South West,1130.0,838.7213802774013,1519.7718088928543,201.80952082312857,149.7433842458695,271.33655978796406
1176,2020-10-10,North West,6996.0,6063.953152494464,8050.611942992209,1000.5727783255543,867.2598927235938,1151.3896421126879
1508,2020-10-10,Wales,1694.0,989.7411436900711,2476.0702867630134,539.585327265202,315.34167083995254,788.901367112927
1674,2020-10-10,Northern Ireland,1052.0,486.80936166274626,2189.630789580971,558.830231794693,258.7155993592534,1163.6827200015364
180,2020-10-10,South East,1194.0,916.6842257695913,1552.7176589377086,135.04669338320187,103.69890597520406,175.6494962974214
1840,2020-10-10,UK,25594.0,23688.36833032949,27644.809401326518,,,
1342,2020-10-10,Scotland,2893.0,1696.6458936027968,4215.523058597231,532.0398002132433,311.9924042593547,775.1830710353305
179,2020-10-11,South East,1366.0,1063.874426350334,1752.89125117414,154.58375336176942,120.34963731911871,198.2939161930704
677,2020-10-11,Midlands,3612.0,2913.452789987105,4467.774847071084,342.735838345277,276.47955398784734,423.9809209476853
1175,2020-10-11,North West,7242.0,6287.387825047376,8320.169647616936,1035.7886543593602,899.2152731950373,1189.9414877679424
13,2020-10-11,England,21207.0,19658.21019211512,22871.215529728397,379.3482877826264,351.6454029807348,409.11953443434237
1673,2020-10-11,Northern Ireland,1329.0,651.9513331296057,2603.4944758028114,706.2482485998996,346.48055930473686,1383.6312256510475
843,2020-10-11,North East and Yorkshire,5616.0,4785.168810521537,6577.210866180868,656.0458966778431,559.0027707944658,768.348880442914
511,2020-10-11,East of England,1329.0,999.6224395979983,1764.2275732584974,204.97109803993195,154.1192580607062,272.0041426342789
1507,2020-10-11,Wales,1786.0,1088.7700049138468,2545.801197165776,569.102279414844,346.8932808329003,811.1183497409463
345,2020-10-11,London,3362.0,2759.748945895085,4090.110553418593,378.3645082047819,310.5517234819937,460.25595316753237
1341,2020-10-11,Scotland,3199.0,1959.954187564118,4535.720606867113,588.2481886303356,360.411575286243,834.0634793157744
1009,2020-10-11,South West,1269.0,954.6924599363383,1683.284624684083,226.60816001661902,170.44859380787315,300.52976146365256
1839,2020-10-11,UK,27521.0,25511.086089366727,29680.705549755043,,,
1008,2020-10-12,South West,1382.0,1055.093743056016,1806.7025376601102,246.80534357739364,188.37400774211156,322.5645115012396
842,2020-10-12,North East and Yorkshire,6078.0,5214.829145913616,7069.990066944655,710.0522955339344,609.195632842832,825.9152797747731
12,2020-10-12,England,22415.0,20826.731423817244,24118.240835068013,400.9638147665863,372.54787148614594,431.42628116956695
178,2020-10-12,South East,1426.0,1114.8351687655404,1821.6099811607392,161.31643269899357,126.11451587553161,206.06764777837523
1672,2020-10-12,Northern Ireland,1335.0,654.6433936854876,2616.011039195041,709.2604079143674,347.9112591126606,1390.2831729120417
1174,2020-10-12,North West,7554.0,6579.267817439113,8649.565669177748,1080.3486837859457,940.959627830378,1237.051343523489
344,2020-10-12,London,3390.0,2782.235577113232,4122.758915147609,381.42217181482584,313.0821210714145,463.9298398878771
1506,2020-10-12,Wales,1988.0,1253.0445111386318,2766.9769222510818,633.5024153077263,399.2328219337131,881.5872022710162
1838,2020-10-12,UK,29128.0,27064.065711039424,31341.339239074776,,,
