date,age_group,respondent_count,unhealthy_count,unhealthy_unk_count,predicted_covid_positive_count,predicted_covid_positive_prob,population,corrected_covid_positive,corrected_covid_positive_prob,factor,factor_prob,+ symptom_based,+ response_rate
20220510,18 - 34,18703,2426,2425,486,10286.472794517407,14704349,643874.0043476109,8676080.595007438,1.005243223775242,0.04711310820636171,410565.47618763946,0.0012719366222877326
20220510,35 - 54,91965,13474,13473,2097,44474.305142251185,17542141,634635.0204123057,8510599.370625118,1.005243223775242,0.04711310820636171,399841.55532094097,0.005242518572846952
20220510,55 - 74,284437,25381,25380,3518,74252.62696363214,14608166,279941.4817401553,3681593.9797560796,1.005243223775242,0.04711310820636171,174256.08023269038,0.019471095824075385
20220510,75 - 119,64519,4038,4038,390,8365.291393950214,4931625,48584.99163730171,636080.7029184246,1.005243223775242,0.04711310820636171,29720.806333430282,0.013082706004613084
20220511,0 - 17,12943,1578,1578,142,3108.79037724763,14044453,276679.69826170214,4202878.812534991,1.0208853862410237,0.04952741017464495,194813.20704570066,0.0009215738056868431
20220511,18 - 34,18620,2418,2417,484,9877.291581315209,14704349,632767.1096058317,8280154.016933717,1.0208853862410237,0.04952741017464495,402769.655997909,0.0012662920337377737
20220511,35 - 54,91483,13378,13377,2029,41793.18058336076,17542141,617909.9370771665,8053127.45681813,1.0208853862410237,0.04952741017464495,390554.300310502,0.005215041881147803
20220511,55 - 74,282923,25173,25171,3512,71906.43094767138,14608166,283147.5000571142,3641317.139251345,1.0208853862410237,0.04952741017464495,177854.6007441966,0.01936745516172256
20220511,75 - 119,64109,3967,3967,375,7851.622687434473,4931625,47208.9145260413,608795.9650295984,1.0208853862410237,0.04952741017464495,29178.128490662435,0.012999569107545687
20220512,0 - 17,12832,1548,1548,140,2913.8515006308903,14044453,281853.5723256903,4154170.8702745577,0.9972407381381407,0.05091937854819438,202448.00258005754,0.0009136703294888025
20220512,18 - 34,18518,2400,2399,480,9344.063169343302,14704349,609090.8872220418,7753929.046586483,0.9972407381381407,0.05091937854819438,395358.2055824267,0.001259355310459511
20220512,35 - 54,91084,13268,13267,2017,39549.50731297285,17542141,608437.0796723441,7635517.397155384,0.9972407381381407,0.05091937854819438,388811.6432102827,0.005192296652957014
20220512,55 - 74,281141,24739,24737,3423,67115.20906729007,14608166,276945.1197508054,3458100.544431596,0.9972407381381407,0.05091937854819438,176381.35428007928,0.019245468596126303
20220512,75 - 119,63670,3883,3883,388,7745.738772322113,4931625,47844.71856239151,595865.6977344974,0.9972407381381407,0.05091937854819438,29985.9553618499,0.012910551795807669
20220513,0 - 17,12638,1553,1553,140,2954.2656359262196,14044453,244453.55895976798,3153206.4063941007,1.6822429357031001,0.08451492947460994,150502.28926438867,0.000899857046764299
20220513,18 - 34,18340,2387,2386,472,9392.188071849054,14704349,622141.9795120496,7921142.942252812,1.6822429357031001,0.08451492947460994,395788.5288104419,0.001247250048268033
20220513,35 - 54,90199,13055,13054,1932,38380.067079837805,17542141,602524.5284501705,7430540.109787318,1.6822429357031001,0.08451492947460994,373815.4586562963,0.005141846710729323
20220513,55 - 74,278663,24396,24394,3300,65617.16602460267,14608166,278269.0391169813,3389446.5125587382,1.6822429357031001,0.08451492947460994,170151.27836629233,0.0190758374459874
20220513,75 - 119,63032,3823,3823,382,7804.009377082499,4931625,49819.15805084351,618494.5150392553,1.6822429357031001,0.08451492947460994,30355.627842078622,0.012781182673054014
20220514,0 - 17,12464,1583,1583,142,3308.6532950294477,14044453,255780.06531914356,3734288.570938925,1.6646869450385298,0.07523750223975013,162380.7292824129,0.0008874678138052084
20220514,18 - 34,18059,2338,2337,442,9845.096417336064,14704349,590979.6229163809,8448068.172423817,1.6646869450385298,0.07523750223975013,376957.00058792427,0.0012281400557073285
20220514,35 - 54,88886,12894,12893,1891,42019.07910283506,17542141,600070.4884420328,8254300.332305445,1.6646869450385298,0.07523750223975013,371890.44558418164,0.00506699837836214
20220514,55 - 74,276706,24372,24371,3278,72961.04295630277,14608166,278565.09569904115,3799740.873866744,1.6646869450385298,0.07523750223975013,170793.87146526572,0.018941871279392637
20220514,75 - 119,62608,3822,3822,382,8613.807533609608,4931625,50137.3629000474,672515.237160234,1.6646869450385298,0.07523750223975013,30516.528004066382,0.012695206955111145
20220515,0 - 17,12393,1614,1614,150,3517.693391883894,14044453,287673.44052493165,4292392.4739589915,1.708275027980433,0.07656749404856804,184995.21823181203,0.0008824124371379932
20220515,18 - 34,17854,2338,2338,417,9531.765804314531,14704349,562490.6774852256,8256277.3497077525,1.708275027980433,0.07656749404856804,359546.6604237242,0.0012141986020598396
20220515,35 - 54,88284,12817,12817,1838,41359.72335010961,17542141,587437.8863605371,8222078.04119226,1.708275027980433,0.07656749404856804,367868.6064212168,0.005032681016530423
20220515,55 - 74,275928,24147,24146,3224,72774.02147144696,14608166,272080.7699473266,3832687.3583684294,1.708275027980433,0.07656749404856804,170001.51410173316,0.018888613396096404
20220515,75 - 119,62559,3820,3820,384,8816.692822796595,4931625,48381.57235606979,683370.2896332636,1.708275027980433,0.07656749404856804,29680.366114416003,0.012685271082046992
20220516,0 - 17,12263,1643,1643,148,3566.5335524979087,14044453,286033.1257397716,4543817.269906764,1.5943753244963095,0.0697484333663955,190611.82388049303,0.0008731561136628105
20220516,18 - 34,17488,2289,2289,409,9581.244353096632,14704349,573443.0876983864,8692658.283789678,1.5943753244963095,0.0697484333663955,369999.5220727882,0.0011893080067672496
20220516,35 - 54,87136,12803,12803,1812,41791.20045332235,17542141,579481.0305242459,8454685.379796011,1.5943753244963095,0.0697484333663955,369641.53039515443,0.00496723860559552
20220516,55 - 74,275497,24277,24276,3153,73187.79009627805,14608166,259482.58624689968,3819694.5830420475,1.5943753244963095,0.0697484333663955,165058.52348108398,0.018859109350208642
20220516,75 - 119,62591,3832,3832,368,8726.048342239728,4931625,46184.25023745548,688229.4148481387,1.5943753244963095,0.0697484333663955,28841.49172143529,0.012691759815476643
20220517,0 - 17,11995,1649,1649,142,3732.912376905463,14044453,259058.21822855313,4390822.7075444395,1.7471244242772184,0.06976423224096924,166768.78601924004,0.00085407384680628
20220517,18 - 34,17164,2292,2292,416,10586.390395243709,14704349,595193.0077043715,9816117.146048449,1.7471244242772184,0.06976423224096924,384434.5598430982,0.0011672737092951208
20220517,35 - 54,85836,12793,12793,1789,44917.336805024635,17542141,583597.6108733334,9105478.895745357,1.7471244242772184,0.06976423224096924,367726.8638879717,0.004893131345826031
20220517,55 - 74,274603,24368,24367,3023,76306.17600234017,14608166,250817.10878025778,3971958.576454777,1.7471244242772184,0.06976423224096924,157878.03964951297,0.01879791070282197
20220517,75 - 119,62534,3825,3825,358,9295.452957169147,4931625,46038.162605532416,740805.1678429558,1.7471244242772184,0.06976423224096924,28577.342725741917,0.012680201759055078
20220518,0 - 17,11795,1611,1611,151,3973.544808500386,14044453,269892.8163535167,4601624.779123807,1.7357005435375934,0.06860781129845304,173586.1639806918,0.0008398333491521528
20220518,18 - 34,16894,2256,2256,410,10601.173168593989,14704349,588238.0033122349,10192789.170742577,1.7357005435375934,0.06860781129845304,393820.29850058624,0.0011489117947350133
20220518,35 - 54,84795,12717,12717,1798,45797.08938029781,17542141,573380.8906432481,9321568.85409695,1.7357005435375934,0.06860781129845304,368626.7846170622,0.004833788532426002
20220518,55 - 74,273498,24231,24231,3020,77382.79760540255,14608166,248128.97347636934,4051607.6508795787,1.7357005435375934,0.06860781129845304,158960.47409763033,0.018722268079374237
20220518,75 - 119,62336,3788,3788,372,9643.403319555495,4931625,46092.51075327171,752073.1120190633,1.7357005435375934,0.06860781129845304,28990.853664732702,0.012640052720959116
20220519,0 - 17,11648,1584,1584,150,3683.058863065728,14044453,247606.8804501961,3972459.996935849,1.883086305235218,0.08023292162095834,160041.56425948325,0.0008293665833763693
20220519,18 - 34,16769,2242,2242,417,10047.604376966627,14704349,609564.3511753693,9789078.523190357,1.883086305235218,0.08023292162095834,405022.4221062439,0.0011404109083645933
20220519,35 - 54,84161,12569,12569,1763,41848.5234144129,17542141,563260.1611492826,8451376.838951895,1.883086305235218,0.08023292162095834,358284.6985488589,0.004797646991892267
20220519,55 - 74,272589,24116,24116,3055,72647.12943189281,14608166,249682.64741019963,3800694.77744201,1.883086305235218,0.08023292162095834,159834.6084582569,0.01866004260904483
20220519,75 - 119,62097,3760,3760,377,9079.085363490683,4931625,46545.58528654482,707901.4159545517,1.883086305235218,0.08023292162095834,29343.06156967655,0.012591589993156413
20220520,0 - 17,11541,1550,1550,135,3368.7527503363835,14044453,225055.39083756856,3616535.7466081306,1.9217788451480293,0.08165058998645512,143028.32619215542,0.0008217479171314112
20220520,18 - 34,16555,2203,2203,400,9673.397945606705,14704349,607209.8832291599,9584825.972984448,1.9217788451480293,0.08165058998645512,395886.23249635764,0.0011258573908984341
20220520,35 - 54,83596,12465,12465,1735,41249.89323592642,17542141,574189.9976982918,8526180.325362857,1.9217788451480293,0.08165058998645512,361107.18055432267,0.004765438836684758
20220520,55 - 74,271725,23926,23926,3062,72993.77786720743,14608166,253685.07032629012,3838883.8203925383,1.9217788451480293,0.08165058998645512,161178.60028455633,0.018600897607543618
20220520,75 - 119,61883,3740,3740,379,9013.464338624004,4931625,48054.28144266674,725518.3316193802,1.9217788451480293,0.08165058998645512,30400.572175440862,0.012548196588345627
20220521,0 - 17,11318,1503,1503,118,3070.136017620566,14044453,201573.02358465982,3205479.073793842,1.9814780495391777,0.07962803729159025,120174.45933196081,0.0008058697622470594
20220521,18 - 34,16215,2078,2078,386,9756.571849679398,14704349,625172.3006415848,9747349.770361481,1.9814780495391777,0.07962803729159025,384771.83983929956,0.0011027349799708915
20220521,35 - 54,82155,12040,12040,1643,41192.244469142905,17542141,561672.9989929829,8364532.07313723,1.9814780495391777,0.07962803729159025,337023.573965065,0.004683293789509502
20220521,55 - 74,269040,23279,23279,2996,74885.34343535842,14608166,262294.7224740523,3962763.5784820393,1.9814780495391777,0.07962803729159025,158474.10662237037,0.01841709630079505
20220521,75 - 119,61302,3622,3622,359,9014.96982925286,4931625,48359.969410926155,733478.5645184662,1.9814780495391777,0.07962803729159025,29019.334144686698,0.012430385522013535
20220522,0 - 17,11206,1475,1475,104,2640.541910790297,14044453,210905.4874913836,3237787.3842656477,2.033379485513082,0.08436957316801141,127030.79272493251,0.0007978950835607481
20220522,18 - 34,16123,2038,2038,375,9030.269837213797,14704349,624231.0149018266,9267191.331160689,2.033379485513082,0.08436957316801141,384544.6286236458,0.0010964783276022625
20220522,35 - 54,81539,11798,11798,1585,37617.59508180299,17542141,547833.1051598191,7641460.600086611,2.033379485513082,0.08436957316801141,323537.7474193114,0.004648178349495651
20220522,55 - 74,267517,22878,22878,2960,70185.14770123531,14608166,261282.9571526127,3713358.397158664,2.033379485513082,0.08436957316801141,156449.47688015853,0.018312839544676586
20220522,75 - 119,61028,3535,3535,350,8406.57707032573,4931625,44924.35638848973,639827.8854036157,2.033379485513082,0.08436957316801141,26501.178938939865,0.012374825742022153
20220523,0 - 17,11099,1455,1455,105,2492.6755488794474,14044453,220758.99294214253,3152776.503415831,2.090998821167759,0.08869462056775067,130261.18817027753,0.0007902764173157901
20220523,18 - 34,16069,1995,1995,367,8491.60080690894,14704349,620790.6426787437,8757134.21311311,2.090998821167759,0.08869462056775067,377036.134457727,0.001092805944690241
20220523,35 - 54,81009,11505,11505,1568,35908.719552788636,17542141,540416.5380143805,7284099.533181729,2.090998821167759,0.08869462056775067,317893.25220860005,0.004617965389743475
20220523,55 - 74,266308,22344,22343,2900,66471.36526416888,14608166,254732.0352302169,3489511.90512922,2.090998821167759,0.08869462056775067,152049.9941269822,0.018230077615492595
20220523,75 - 119,60706,3388,3388,333,7783.347584060155,4931625,42033.37833139524,581834.154859246,2.090998821167759,0.08869462056775067,24696.853075483894,0.012309532861886295
20220524,0 - 17,11041,1438,1438,98,2605.3018987593537,14044453,225110.9286750807,3459506.7852240107,2.139767341454687,0.08272069845826231,128758.6731525462,0.0007861466729960931
20220524,18 - 34,15914,1917,1917,352,8929.437317917229,14704349,593913.8287384817,8920852.812448274,2.139767341454687,0.08272069845826231,348569.78368627623,0.00108226484559092
20220524,35 - 54,80559,11312,11312,1544,38998.751073443695,17542141,551301.5648806493,7965847.903450229,2.139767341454687,0.08272069845826231,314660.86257132364,0.004592312876746345
20220524,55 - 74,265436,21893,21892,2835,72080.66855142899,14608166,255026.9647027416,3749483.7973906626,2.139767341454687,0.08272069845826231,147491.6624044311,0.01817038497508859
20220524,75 - 119,60604,3300,3300,331,8431.698684701569,4931625,42557.35822665796,625620.3088327296,2.139767341454687,0.08272069845826231,24335.896734650156,0.012288850024079284
20220525,0 - 17,11010,1441,1441,87,2305.7760687311097,14044453,207460.7950517906,3175548.537581238,2.0331140376917003,0.0783701098299414,117546.15624599396,0.0007839393958597035
20220525,18 - 34,15803,1916,1916,342,8746.068834580463,14704349,590278.907331816,8767112.789216701,2.0331140376917003,0.0783701098299414,341330.33433399827,0.001074716058493987
20220525,35 - 54,80387,11156,11156,1532,38764.74389626731,17542141,557476.3378505183,7971181.064541946,2.0331140376917003,0.0783701098299414,314300.159292073,0.004582507916222997
20220525,55 - 74,265357,21499,21498,2836,71982.71055267197,14608166,259635.67328649145,3726827.93060277,2.0331140376917003,0.0783701098299414,147430.26751051247,0.018164977040923548
20220525,75 - 119,60533,3247,3247,320,8073.06214006585,4931625,41699.36805328401,593069.3112624015,2.0331140376917003,0.0783701098299414,23454.580157394048,0.012274453146782247
20220526,0 - 17,10936,1461,1461,93,2326.1785777606624,14044453,215776.55940615764,3184336.269981847,1.9393200130848547,0.08019787636918366,126068.12254047596,0.0007786704117276764
20220526,18 - 34,15664,1914,1914,334,7970.655721692355,14704349,585476.634601837,8136346.383196563,1.9393200130848547,0.08019787636918366,340075.2821346544,0.00106526307285008
20220526,35 - 54,79809,11026,11026,1510,35504.606372272356,17542141,543053.0111766119,7277668.868091606,1.9393200130848547,0.08019787636918366,309033.127447874,0.004549558688417794
20220526,55 - 74,264748,21292,21292,2822,66460.78694609304,14608166,258872.68716266673,3462507.4693866144,1.9393200130848547,0.08019787636918366,147680.41664658432,0.018123288029448733
20220526,75 - 119,60430,3196,3196,328,7705.11763928836,4931625,42383.699045174784,563967.41480342,1.9393200130848547,0.08019787636918366,23967.23688355884,0.01225356753605556
20220527,0 - 17,10888,1467,1467,87,2429.6111752638126,14044453,207167.64663154221,3350062.182045454,2.0185299157859573,0.07557365855600076,119736.58594088159,0.0007752526922906859
20220527,18 - 34,15591,1894,1894,332,8746.076249329662,14704349,578148.4264379876,8950516.550285589,2.0185299157859573,0.07557365855600076,338846.056170002,0.0010602985552097546
20220527,35 - 54,79295,10853,10853,1506,39254.799337080185,17542141,550538.7764704745,8211428.277032786,2.0185299157859573,0.07557365855600076,314513.53624039947,0.004520257818016626
20220527,55 - 74,263982,21169,21169,2781,72387.82383515747,14608166,256820.30551287025,3788822.8977135313,2.0185299157859573,0.07557365855600076,146131.77169392147,0.018070851604506683
20220527,75 - 119,60296,3172,3172,318,8342.027908753913,4931625,42219.68161713814,619052.3032911953,2.0185299157859573,0.07557365855600076,23810.699822240353,0.012226395964818898
20220528,0 - 17,10911,1446,1446,87,2321.6053209628744,14044453,201840.84765961568,3210285.561805299,1.981074324055376,0.07721816791274937,119321.54889048854,0.0007768903495209105
20220528,18 - 34,15581,1865,1865,334,8469.919824149907,14704349,575316.0765539495,8607818.937471693,1.981074324055376,0.07721816791274937,339451.14583370695,0.001059618484300121
20220528,35 - 54,78836,10633,10633,1473,36901.930543853465,17542141,542812.4129511818,7859407.742532021,1.981074324055376,0.07721816791274937,313150.29935148364,0.004494092254759553
20220528,55 - 74,263053,20931,20931,2841,71119.05630924448,14608166,261691.10868521975,3786315.182391327,1.981074324055376,0.07721816791274937,151987.8053364563,0.01800725703692031
20220528,75 - 119,60234,3178,3178,336,8497.878298665517,4931625,43019.2687146333,619922.2335597732,1.981074324055376,0.07721816791274937,24659.208371947618,0.01221382404379895
20220529,0 - 17,10852,1455,1455,84,2369.5866688944434,14044453,168005.6727452318,2745456.244044192,2.0332881710656063,0.07470026749794811,95417.74472883376,0.000772689402712943
20220529,18 - 34,15503,1886,1886,347,9351.99819716708,14704349,572338.641108764,8694504.12955137,2.0332881710656063,0.07470026749794811,322019.9184009067,0.0010543139312049789
20220529,35 - 54,78238,10497,10496,1445,38279.250845323935,17542141,559028.442185068,8209719.366950506,2.0332881710656063,0.07470026749794811,309301.4337713021,0.004460002915265588
20220529,55 - 74,262167,20809,20809,2832,75036.78273331023,14608166,272486.8419833896,4006292.808658881,2.0332881710656063,0.07470026749794811,151831.3570760448,0.017946606028436424
20220529,75 - 119,60090,3148,3148,335,8937.219322770978,4931625,44210.1379599116,646638.3515236803,2.0332881710656063,0.07470026749794811,24400.40137365819,0.012184624743365523
20220530,0 - 17,10740,1440,1440,74,2297.88776470086,14044453,153106.73470662045,2661050.59257573,2.0527726647566076,0.07167243542621039,85162.98529023123,0.0007647147240266317
20220530,18 - 34,15401,1890,1890,336,9715.89766858163,14704349,557518.6776083928,8872953.394188285,2.0527726647566076,0.07167243542621039,306268.846597041,0.0010473772079267162
20220530,35 - 54,77617,10457,10456,1410,40098.744234580074,17542141,565916.3520045214,8713570.284259511,2.0527726647566076,0.07167243542621039,305885.77403784293,0.004424602447329548
20220530,55 - 74,260927,20839,20839,2875,81750.46953716679,14608166,284388.4029589531,4380025.612816665,2.0527726647566076,0.07167243542621039,154534.86446506265,0.017861721998504124
20220530,75 - 119,59867,3181,3181,350,9982.904389110103,4931625,48119.974842253214,723489.9603655156,2.0527726647566076,0.07167243542621039,25844.12270853327,0.012139406382277647
20220531,0 - 17,10578,1382,1382,75,2173.652325057252,14044453,165765.27162985582,2696946.1716350615,1.9085633902231132,0.0718290144884258,93086.68798043887,0.0007531799209267887
20220531,18 - 34,15034,1862,1862,332,8886.065841589783,14704349,554705.9218058463,8464457.146358168,1.9085633902231132,0.0718290144884258,319987.71973063966,0.0010224186055431627
20220531,35 - 54,74381,10014,10013,1360,36081.79408824931,17542141,554308.2706015937,8279930.413267731,1.9085633902231132,0.0718290144884258,312540.0793445687,0.004240132376087958
20220531,55 - 74,251666,20275,20275,2834,74721.65114775377,14608166,285983.1477132539,4223126.834590144,1.9085633902231132,0.0718290144884258,160248.25067113907,0.017227761513662974
20220531,75 - 119,58153,3120,3120,325,8702.109480974483,4931625,42695.11564491187,639381.1750588836,1.9085633902231132,0.0718290144884258,23953.11588659863,0.011791853597951993
20220601,0 - 17,10331,1304,1304,69,1928.8725315168701,14044453,157349.67107545256,2482551.6433925647,1.680181982344693,0.0651089290218388,88868.38488465075,0.0007355929063239415
20220601,18 - 34,14852,1838,1838,351,9002.41308307342,14704349,561149.4035828363,8597920.299043372,1.680181982344693,0.0651089290218388,333963.4664802965,0.001010041314987831
20220601,35 - 54,73327,9948,9947,1376,34993.66369349507,17542141,556690.626100182,8258176.9430017695,1.680181982344693,0.0651089290218388,324385.92424860474,0.0041800484900902345
20220601,55 - 74,250347,20457,20457,2906,73425.65859974945,14608166,280585.8814325844,4079117.6448792773,1.680181982344693,0.0651089290218388,161669.52972984067,0.017137469549565635
20220601,75 - 119,58031,3154,3154,344,8770.821518976558,4931625,44639.2185853193,663383.233624633,1.680181982344693,0.0651089290218388,25791.054034402383,0.011767115301751452
20220602,0 - 17,10043,1229,1229,76,2254.077468067623,14044453,175363.55455369156,3258935.413715087,1.5527994006385333,0.054329012290848425,109641.9846015493,0.0007150865897019984
20220602,18 - 34,13294,1552,1552,305,8580.514829012604,14704349,547006.4123774964,9826965.194400473,1.5527994006385333,0.054329012290848425,348472.21023514605,0.0009040862672669154
20220602,35 - 54,60786,8217,8216,1168,32379.665482222543,17542141,552785.2966869158,9469570.141225725,1.5527994006385333,0.054329012290848425,341214.1647679177,0.00346514145565242
20220602,55 - 74,211342,17193,17193,2541,70747.21602450142,14608166,277962.5981224159,4681840.38963106,1.5527994006385333,0.054329012290848425,168111.40600608903,0.014467387624154874
20220602,75 - 119,50627,2773,2773,305,8471.25977873945,4931625,47406.28027236028,781015.1126259282,1.5527994006385333,0.054329012290848425,28084.051518969165,0.010265784604466073
20220603,0 - 17,9665,1146,1146,70,2027.7218335467635,14044453,162049.83216571537,2959578.8284634072,1.6902054582430517,0.060556162280228976,101669.04457580589,0.0006881720491356979
20220603,18 - 34,13126,1547,1547,320,8754.495988214441,14704349,531863.4249206849,9478342.602498883,1.6902054582430517,0.060556162280228976,345342.0739840507,0.0008926610759850708
20220603,35 - 54,60386,8214,8213,1222,33009.123387041276,17542141,577685.6786351587,9746753.10902499,1.6902054582430517,0.060556162280228976,360325.04297655006,0.003442339221877193
20220603,55 - 74,211519,17283,17283,2646,71852.11449435615,14608166,286993.71936657804,4770272.760231707,1.6902054582430517,0.060556162280228976,176146.69081614682,0.01447950413487908
20220603,75 - 119,50630,2748,2748,305,8376.68254542168,4931625,46099.0922801895,764644.6574474139,1.6902054582430517,0.060556162280228976,27723.63287102561,0.010266392923225103
20220604,0 - 17,9369,1091,1091,67,1655.8404734357498,14044453,177544.54676979512,2922315.449725031,1.5628461214305251,0.06536972486005947,118276.16387367653,0.0006670961126075896
20220604,18 - 34,12856,1541,1541,332,7693.688996486492,14704349,530634.153276213,8485668.590515988,1.5628461214305251,0.06536972486005947,363271.53687336977,0.0008742991614249635
20220604,35 - 54,59369,8182,8181,1277,29598.54665743157,17542141,576678.7058833792,8745406.710501099,1.5628461214305251,0.06536972486005947,377722.371123325,0.0033843645425036773
20220604,55 - 74,209352,17298,17298,2745,63461.416967754616,14608166,281808.5357339776,4222861.89816334,1.5628461214305251,0.06536972486005947,181976.08400389145,0.014331162447086102
20220604,75 - 119,50001,2708,2708,315,7355.900181471581,4931625,45989.177192966876,679882.6352991735,1.5628461214305251,0.06536972486005947,28805.819023878244,0.010138848756748536
20220605,0 - 17,9253,1054,1054,72,1667.6442358951697,14044453,193002.216431313,3109238.853053163,1.469323853755994,0.06889176293712349,136296.86804010338,0.0006588366239681958
20220605,18 - 34,12704,1528,1528,343,7564.064637723043,14704349,534064.6966161384,8394193.669985903,1.469323853755994,0.06889176293712349,381121.6245626524,0.0008639620835985326
20220605,35 - 54,58973,8220,8220,1327,29391.94703412833,17542141,574737.5964420994,8681430.450059375,1.469323853755994,0.06889176293712349,391814.6547854921,0.003361790331066202
20220605,55 - 74,208503,17552,17552,2834,62356.42395747281,14608166,275826.2083480826,4137378.80442945,1.469323853755994,0.06889176293712349,187537.13607776698,0.014273044268527617
20220605,75 - 119,49797,2736,2736,332,7220.020181769911,4931625,46656.65572786118,674226.5493793647,1.469323853755994,0.06889176293712349,30500.692887604102,0.010097483081134515
20220606,0 - 17,9216,1025,1025,78,1791.3584115697633,14044453,184092.51495064097,3119540.790021527,1.3510760152847208,0.06321468122823803,137498.0185451217,0.0006562021319021823
20220606,18 - 34,12529,1558,1558,372,8233.891612975804,14704349,544353.3803272012,8876444.700549819,1.3510760152847208,0.06321468122823803,401814.33729962015,0.0008520608426799446
20220606,35 - 54,58827,8373,8373,1410,31210.229585182606,17542141,584745.4402022269,9216501.97250656,1.3510760152847208,0.06321468122823803,416547.0427352892,0.0033534675157382444
20220606,55 - 74,207784,17850,17850,3003,66147.0421974058,14608166,281044.74310500827,4393640.262393588,1.3510760152847208,0.06321468122823803,199309.39129187155,0.014223825222139453
20220606,75 - 119,49521,2698,2698,353,7696.837984601733,4931625,46816.31685039108,717162.8844809913,1.3510760152847208,0.06321468122823803,32468.65150802035,0.01004151775530378
20220607,0 - 17,9189,1028,1028,87,1967.2601660787393,14044453,150064.17441121224,2751084.907180664,1.1682700586072268,0.0555843543966274,119506.59359245464,0.0006542796647188751
20220607,18 - 34,12439,1611,1611,414,8923.626595745558,14704349,604001.7010824395,10174230.156306366,1.1682700586072268,0.0555843543966274,480739.97742266604,0.0008459402044932421
20220607,35 - 54,58846,8600,8600,1496,32408.840561762925,17542141,585977.5465941249,9685107.789703868,1.1682700586072268,0.0555843543966274,447317.14897468087,0.0033545506218425674
20220607,55 - 74,206816,18176,18176,3156,67699.2054864384,14608166,277524.80989933416,4498023.516712412,1.1682700586072268,0.0555843543966274,209298.25810814463,0.01415756091490198
20220607,75 - 119,49321,2698,2698,365,7820.746538571966,4931625,45071.86060117842,723749.304394462,1.1682700586072268,0.0555843543966274,33466.67098592087,0.010000963171368464
20220608,0 - 17,9157,1038,1038,86,1968.7061868433539,14044453,127591.42634676813,2556969.458650229,1.2063529684991956,0.056349756499789405,108396.9401946315,0.0006520011850942147
20220608,18 - 34,12379,1650,1650,456,9973.442603867205,14704349,646588.4390695383,11931581.023608161,1.2063529684991956,0.056349756499789405,552009.0557009275,0.0008418597790354405
20220608,35 - 54,58922,8799,8799,1647,36446.19786377518,17542141,596977.8733821803,10786206.582785534,1.2063529684991956,0.056349756499789405,486874.1292045182,0.003358883046259861
20220608,55 - 74,206111,18511,18511,3338,73349.20767694083,14608166,272989.71493809024,4855976.99263083,1.2063529684991956,0.056349756499789405,221139.89886813937,0.014109300236593698
20220608,75 - 119,49176,2712,2712,392,8552.826078045839,4931625,45349.30017502203,785663.919730446,1.2063529684991956,0.056349756499789405,35651.957451989074,0.00997156109801536
20220609,0 - 17,9149,1058,1058,82,1927.276788354818,14044453,145993.82846706072,3304860.4265283053,1.1149136642008317,0.04993510288792102,140212.87350329472,0.0006514315651880497
20220609,18 - 34,12301,1716,1716,514,11303.319948047367,14704349,664353.9433147142,13495493.431384243,1.1149136642008317,0.04993510288792102,611367.6724487939,0.0008365552259402984
20220609,35 - 54,58744,8992,8992,1804,39956.92472976926,17542141,607373.3623192842,11937468.827897573,1.1149136642008317,0.04993510288792102,537566.7959409462,0.0033487360522298846
20220609,55 - 74,205754,18846,18846,3529,77860.57321778203,14608166,264481.6448981777,5106550.269037312,1.1149136642008317,0.04993510288792102,231977.04175837326,0.014084861850556737
20220609,75 - 119,49014,2748,2748,404,8842.333207722908,4931625,40796.6900159773,784349.8582209361,1.1149136642008317,0.04993510288792102,35413.52919666176,0.009938711885027755
20220610,0 - 17,9556,1120,1120,92,2421.8060723255467,14044453,184633.5055490069,4039493.225278238,1.7993500342632107,0.0694598083754561,154224.33645041115,0.0006804109779141986
20220610,18 - 34,8531,806,806,247,6200.381273931658,14704349,540679.599962384,11078040.153031778,1.7993500342632107,0.0694598083754561,437994.06324049213,0.000580168493008429
20220610,35 - 54,24859,3323,3323,731,18584.917269957004,17542141,679594.5366292755,13171962.568406073,1.7993500342632107,0.0694598083754561,520196.45120476885,0.00141710182354594
20220610,55 - 74,93789,7570,7570,1592,40214.674887193854,14608166,312831.8650653929,5852517.741666906,1.7993500342632107,0.0694598083754561,231486.65542464177,0.006420313131710031
20220610,75 - 119,28983,1444,1444,219,5470.139555073353,4931625,43771.35745994735,802615.0297558263,1.7993500342632107,0.0694598083754561,31769.437031090278,0.005876967530986237
20220611,0 - 17,9781,1138,1138,95,2546.4506542494073,14044453,191215.30239643258,4279409.505820221,1.8234721058340357,0.06985693062541487,161550.19446725465,0.0006964315377750917
20220611,18 - 34,8667,830,830,254,6499.523706284742,14704349,524873.9407585963,10980861.164967174,1.8234721058340357,0.06985693062541487,427734.88140144566,0.000589417457379446
20220611,35 - 54,25398,3501,3501,820,20999.87771094704,17542141,725667.3024158224,14411714.955140302,1.8234721058340357,0.06985693062541487,565241.1324816217,0.0014478278335580588
20220611,55 - 74,94851,7824,7824,1654,42207.72445200948,14608166,314099.5709360181,6097439.361355801,1.8234721058340357,0.06985693062541487,238238.41768760496,0.006493012196055275
20220611,75 - 119,29231,1496,1496,237,5972.8083392306135,4931625,50152.35610559822,934697.7458029549,1.8234721058340357,0.06985693062541487,36755.616824451936,0.005927255215066028
